model_name;word;phoneme;freq_phoneme;valence;arousal;dominance;sum_vad;first_syllable;classifier;f1;accuracy;recall;precision;log_loss;cross_entropy;classification;confusion;sample_train;sample_test;time_processing
Word@0100@All;1;0;0;0;1;0;0;0;SVM;66.48;66.42;66.42;66.82;0.77;0.12;"              precision    recall  f1-score   support

          -1       0.70      0.70      0.70        73
           0       0.62      0.67      0.64        73
           1       0.78      0.71      0.74        73

    accuracy                           0.69       219
   macro avg       0.70      0.69      0.70       219
weighted avg       0.70      0.69      0.70       219
";"[[51 13  9]
 [18 49 12]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:31 sec
Word@0100@One;1;0;0;0;1;0;0;1;SVM;66.48;66.42;66.42;66.82;0.77;0.12;"              precision    recall  f1-score   support

          -1       0.70      0.70      0.70        73
           0       0.62      0.67      0.64        73
           1       0.78      0.71      0.74        73

    accuracy                           0.69       219
   macro avg       0.70      0.69      0.70       219
weighted avg       0.70      0.69      0.70       219
";"[[51 13  9]
 [18 49 12]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:32 sec
Word@0100@All;1;0;0;0;1;0;0;0;RandomForest;87.12;87.07;87.07;87.53;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.87      0.95      0.91        73
           0       0.92      0.90      0.91        73
           1       0.94      0.88      0.91        73

    accuracy                           0.91       219
   macro avg       0.91      0.91      0.91       219
weighted avg       0.91      0.91      0.91       219
";"[[69  5  5]
 [ 2 66  4]
 [ 2  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:18 sec
Word@0100@One;1;0;0;0;1;0;0;1;RandomForest;86.91;86.86;86.86;87.33;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.83      0.93      0.88        73
           0       0.97      0.89      0.93        73
           1       0.91      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[68  5  9]
 [ 2 65  0]
 [ 3  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:16 sec
Word@0101@All;1;0;0;0;1;0;1;0;SVM;66.36;66.33;66.33;66.66;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:34 sec
Word@0101@One;1;0;0;0;1;0;1;1;SVM;66.36;66.33;66.33;66.66;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:33 sec
Word@0101@All;1;0;0;0;1;0;1;0;RandomForest;87.28;87.22;87.22;87.66;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.85      0.95      0.90        73
           0       0.97      0.90      0.94        73
           1       0.93      0.89      0.91        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[69  5  7]
 [ 1 66  1]
 [ 3  2 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:15 sec
Word@0101@One;1;0;0;0;1;0;1;1;RandomForest;87.15;87.1;87.1;87.61;0.61;0.04;"              precision    recall  f1-score   support

          -1       0.82      0.89      0.86        73
           0       0.94      0.89      0.92        73
           1       0.92      0.89      0.90        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[65  6  8]
 [ 4 65  0]
 [ 4  2 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:15 sec
Word@0110@All;1;0;0;0;1;1;0;0;SVM;66.56;66.51;66.51;66.89;0.77;0.12;"              precision    recall  f1-score   support

          -1       0.70      0.70      0.70        73
           0       0.62      0.67      0.64        73
           1       0.78      0.71      0.74        73

    accuracy                           0.69       219
   macro avg       0.70      0.69      0.70       219
weighted avg       0.70      0.69      0.70       219
";"[[51 13  9]
 [18 49 12]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:37 sec
Word@0110@One;1;0;0;0;1;1;0;1;SVM;66.56;66.51;66.51;66.89;0.77;0.12;"              precision    recall  f1-score   support

          -1       0.70      0.70      0.70        73
           0       0.62      0.67      0.64        73
           1       0.78      0.71      0.74        73

    accuracy                           0.69       219
   macro avg       0.70      0.69      0.70       219
weighted avg       0.70      0.69      0.70       219
";"[[51 13  9]
 [18 49 12]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:35 sec
Word@0110@All;1;0;0;0;1;1;0;0;RandomForest;87.21;87.16;87.16;87.64;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.81      0.89      0.85        73
           0       0.92      0.89      0.90        73
           1       0.96      0.89      0.92        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[65  7  8]
 [ 6 65  0]
 [ 2  1 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:17 sec
Word@0110@One;1;0;0;0;1;1;0;1;RandomForest;87.56;87.51;87.51;88.01;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.85      0.90      0.87        73
           0       0.94      0.89      0.92        73
           1       0.90      0.89      0.90        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.90       219
weighted avg       0.90      0.89      0.90       219
";"[[66  5  7]
 [ 3 65  1]
 [ 4  3 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:16 sec
Word@0111@All;1;0;0;0;1;1;1;0;SVM;66.34;66.3;66.3;66.64;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:26 sec
Word@0111@One;1;0;0;0;1;1;1;1;SVM;66.34;66.3;66.3;66.64;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:29 sec
Word@0111@All;1;0;0;0;1;1;1;0;RandomForest;87.26;87.22;87.22;87.63;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.86      0.89      0.87        73
           0       0.90      0.90      0.90        73
           1       0.91      0.88      0.90        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[65  5  6]
 [ 4 66  3]
 [ 4  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:15 sec
Word@0111@One;1;0;0;0;1;1;1;1;RandomForest;87.05;87.0;87.0;87.44;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.83      0.92      0.87        73
           0       0.94      0.89      0.92        73
           1       0.91      0.86      0.89        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[67  5  9]
 [ 3 65  1]
 [ 3  3 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:18 sec
Word@1000@All;1;0;0;1;0;0;0;0;SVM;66.49;66.46;66.46;66.8;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:32 sec
Word@1000@One;1;0;0;1;0;0;0;1;SVM;66.49;66.46;66.46;66.8;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:32 sec
Word@1000@All;1;0;0;1;0;0;0;0;RandomForest;87.14;87.1;87.1;87.52;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.85      0.92      0.88        73
           0       0.94      0.90      0.92        73
           1       0.96      0.92      0.94        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[67  6  6]
 [ 4 66  0]
 [ 2  1 67]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:16 sec
Word@1000@One;1;0;0;1;0;0;0;1;RandomForest;87.08;87.04;87.04;87.47;0.61;0.04;"              precision    recall  f1-score   support

          -1       0.82      0.90      0.86        73
           0       0.94      0.88      0.91        73
           1       0.92      0.89      0.90        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[66  6  8]
 [ 4 64  0]
 [ 3  3 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:16 sec
Word@1001@All;1;0;0;1;0;0;1;0;SVM;66.24;66.21;66.21;66.53;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.68      0.71      0.70        73
           0       0.61      0.64      0.63        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.69       219
weighted avg       0.69      0.68      0.69       219
";"[[52 15  9]
 [17 47 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:36 sec
Word@1001@One;1;0;0;1;0;0;1;1;SVM;66.24;66.21;66.21;66.53;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.68      0.71      0.70        73
           0       0.61      0.64      0.63        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.69       219
weighted avg       0.69      0.68      0.69       219
";"[[52 15  9]
 [17 47 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:31 sec
Word@1001@All;1;0;0;1;0;0;1;0;RandomForest;87.12;87.08;87.08;87.5;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.86      0.88      0.87        73
           0       0.92      0.90      0.91        73
           1       0.89      0.89      0.89        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[64  4  6]
 [ 4 66  2]
 [ 5  3 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:15 sec
Word@1001@One;1;0;0;1;0;0;1;1;RandomForest;87.18;87.13;87.13;87.57;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.83      0.96      0.89        73
           0       0.97      0.90      0.94        73
           1       0.94      0.86      0.90        73

    accuracy                           0.91       219
   macro avg       0.91      0.91      0.91       219
weighted avg       0.91      0.91      0.91       219
";"[[70  5  9]
 [ 1 66  1]
 [ 2  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:16 sec
Word@1010@All;1;0;0;1;0;1;0;0;SVM;66.46;66.42;66.42;66.75;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.60      0.66      0.63        73
           1       0.77      0.68      0.72        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.68       219
weighted avg       0.69      0.68      0.68       219
";"[[51 14  9]
 [18 48 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:40 sec
Word@1010@One;1;0;0;1;0;1;0;1;SVM;66.46;66.42;66.42;66.75;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.60      0.66      0.63        73
           1       0.77      0.68      0.72        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.68       219
weighted avg       0.69      0.68      0.68       219
";"[[51 14  9]
 [18 48 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:34 sec
Word@1010@All;1;0;0;1;0;1;0;0;RandomForest;87.13;87.08;87.08;87.56;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.83      0.95      0.88        73
           0       0.99      0.90      0.94        73
           1       0.93      0.88      0.90        73

    accuracy                           0.91       219
   macro avg       0.91      0.91      0.91       219
weighted avg       0.91      0.91      0.91       219
";"[[69  5  9]
 [ 1 66  0]
 [ 3  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:16 sec
Word@1010@One;1;0;0;1;0;1;0;1;RandomForest;87.25;87.21;87.21;87.61;0.61;0.04;"              precision    recall  f1-score   support

          -1       0.82      0.90      0.86        73
           0       0.92      0.90      0.91        73
           1       0.93      0.85      0.89        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[66  5  9]
 [ 4 66  2]
 [ 3  2 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:16 sec
Word@1011@All;1;0;0;1;0;1;1;0;SVM;66.23;66.2;66.2;66.53;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.68      0.70      0.69        73
           0       0.60      0.64      0.62        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.68       219
weighted avg       0.69      0.68      0.68       219
";"[[51 15  9]
 [18 47 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:41 sec
Word@1011@One;1;0;0;1;0;1;1;1;SVM;66.23;66.2;66.2;66.53;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.68      0.70      0.69        73
           0       0.60      0.64      0.62        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.68       219
weighted avg       0.69      0.68      0.68       219
";"[[51 15  9]
 [18 47 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:34 sec
Word@1011@All;1;0;0;1;0;1;1;0;RandomForest;87.01;86.96;86.96;87.43;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.82      0.92      0.86        73
           0       0.97      0.90      0.94        73
           1       0.93      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[67  6  9]
 [ 2 66  0]
 [ 4  1 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:16 sec
Word@1011@One;1;0;0;1;0;1;1;1;RandomForest;87.04;87.0;87.0;87.43;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.83      0.95      0.88        73
           0       0.97      0.90      0.94        73
           1       0.93      0.86      0.89        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[69  5  9]
 [ 1 66  1]
 [ 3  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:16 sec
Word@1100@All;1;0;0;1;1;0;0;0;SVM;66.49;66.45;66.45;66.82;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:30 sec
Word@1100@One;1;0;0;1;1;0;0;1;SVM;66.49;66.45;66.45;66.82;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:28 sec
Word@1100@All;1;0;0;1;1;0;0;0;RandomForest;87.46;87.42;87.42;87.85;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.82      0.96      0.89        73
           0       1.00      0.89      0.94        73
           1       0.93      0.88      0.90        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[70  6  9]
 [ 0 65  0]
 [ 3  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:16 sec
Word@1100@One;1;0;0;1;1;0;0;1;RandomForest;87.09;87.04;87.04;87.48;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.86      0.96      0.91        73
           0       0.98      0.89      0.94        73
           1       0.92      0.90      0.91        73

    accuracy                           0.92       219
   macro avg       0.92      0.92      0.92       219
weighted avg       0.92      0.92      0.92       219
";"[[70  4  7]
 [ 1 65  0]
 [ 2  4 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:17 sec
Word@1101@All;1;0;0;1;1;0;1;0;SVM;66.27;66.24;66.24;66.58;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:33 sec
Word@1101@One;1;0;0;1;1;0;1;1;SVM;66.27;66.24;66.24;66.58;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:33 sec
Word@1101@All;1;0;0;1;1;0;1;0;RandomForest;87.0;86.95;86.95;87.44;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.84      0.92      0.88        73
           0       0.93      0.90      0.92        73
           1       0.94      0.88      0.91        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[67  5  8]
 [ 4 66  1]
 [ 2  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:15 sec
Word@1101@One;1;0;0;1;1;0;1;1;RandomForest;87.17;87.12;87.12;87.59;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.86      0.90      0.88        73
           0       0.90      0.89      0.90        73
           1       0.94      0.90      0.92        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[66  6  5]
 [ 5 65  2]
 [ 2  2 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:15 sec
Word@1110@All;1;0;0;1;1;1;0;0;SVM;66.49;66.45;66.45;66.82;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.61      0.66      0.63        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.69       219
weighted avg       0.69      0.68      0.69       219
";"[[51 14  9]
 [18 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:29 sec
Word@1110@One;1;0;0;1;1;1;0;1;SVM;66.49;66.45;66.45;66.82;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.61      0.66      0.63        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.69       219
weighted avg       0.69      0.68      0.69       219
";"[[51 14  9]
 [18 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:29 sec
Word@1110@All;1;0;0;1;1;1;0;0;RandomForest;87.37;87.32;87.32;87.79;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.84      0.95      0.89        73
           0       0.97      0.90      0.94        73
           1       0.96      0.90      0.93        73

    accuracy                           0.92       219
   macro avg       0.92      0.92      0.92       219
weighted avg       0.92      0.92      0.92       219
";"[[69  6  7]
 [ 2 66  0]
 [ 2  1 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:17 sec
Word@1110@One;1;0;0;1;1;1;0;1;RandomForest;87.04;87.0;87.0;87.42;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.84      0.95      0.89        73
           0       0.97      0.92      0.94        73
           1       0.94      0.88      0.91        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[69  4  9]
 [ 2 67  0]
 [ 2  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:17 sec
Word@1111@All;1;0;0;1;1;1;1;0;SVM;66.28;66.25;66.25;66.59;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:33 sec
Word@1111@One;1;0;0;1;1;1;1;1;SVM;66.28;66.25;66.25;66.59;0.77;0.13;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:6 min:32 sec
Word@1111@All;1;0;0;1;1;1;1;0;RandomForest;86.91;86.86;86.86;87.31;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.85      0.96      0.90        73
           0       1.00      0.88      0.93        73
           1       0.90      0.90      0.90        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[70  5  7]
 [ 0 64  0]
 [ 3  4 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:15 sec
Word@1111@One;1;0;0;1;1;1;1;1;RandomForest;86.98;86.92;86.92;87.4;0.61;0.05;"              precision    recall  f1-score   support

          -1       0.83      0.92      0.87        73
           0       0.93      0.89      0.91        73
           1       0.93      0.86      0.89        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[67  6  8]
 [ 3 65  2]
 [ 3  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:18 sec
PhonemeFreq@0001@All;0;1;1;0;0;0;1;0;SVM;52.21;52.38;52.38;52.48;0.96;0.08;"              precision    recall  f1-score   support

          -1       0.52      0.63      0.57        73
           0       0.47      0.38      0.42        73
           1       0.57      0.56      0.57        73

    accuracy                           0.53       219
   macro avg       0.52      0.53      0.52       219
weighted avg       0.52      0.53      0.52       219
";"[[46 26 16]
 [15 28 16]
 [12 19 41]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:12 min:43 sec
