model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
Word@1011@All;SVM;66.23;66.2;66.2;66.53;"              precision    recall  f1-score   support

          -1       0.68      0.70      0.69        73
           0       0.60      0.64      0.62        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.68       219
weighted avg       0.69      0.68      0.68       219
";"[[51 15  9]
 [18 47 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:44 sec
Word@1011@One;SVM;66.23;66.2;66.2;66.53;"              precision    recall  f1-score   support

          -1       0.68      0.70      0.69        73
           0       0.60      0.64      0.62        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.68       219
weighted avg       0.69      0.68      0.68       219
";"[[51 15  9]
 [18 47 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:44 sec
Word@1011@All;RandomForest;87.57;87.52;87.52;88.0;"              precision    recall  f1-score   support

          -1       0.85      0.93      0.89        73
           0       0.96      0.89      0.92        73
           1       0.90      0.88      0.89        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[68  5  7]
 [ 1 65  2]
 [ 4  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:10 sec
Word@1011@One;RandomForest;87.09;87.05;87.05;87.45;"              precision    recall  f1-score   support

          -1       0.83      0.92      0.87        73
           0       0.94      0.89      0.92        73
           1       0.91      0.86      0.89        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[67  5  9]
 [ 3 65  1]
 [ 3  3 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:11 sec
Word@1100@All;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:45 sec
Word@1100@One;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:44 sec
Word@1100@All;RandomForest;87.16;87.11;87.11;87.61;"              precision    recall  f1-score   support

          -1       0.84      0.90      0.87        73
           0       0.97      0.89      0.93        73
           1       0.89      0.89      0.89        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.90       219
weighted avg       0.90      0.89      0.90       219
";"[[66  5  8]
 [ 2 65  0]
 [ 5  3 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:10 sec
Word@1100@One;RandomForest;86.91;86.87;86.87;87.3;"              precision    recall  f1-score   support

          -1       0.82      0.86      0.84        73
           0       0.88      0.89      0.88        73
           1       0.91      0.85      0.88        73

    accuracy                           0.87       219
   macro avg       0.87      0.87      0.87       219
weighted avg       0.87      0.87      0.87       219
";"[[63  5  9]
 [ 7 65  2]
 [ 3  3 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:11 sec
Word@1101@All;SVM;66.27;66.24;66.24;66.58;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:46 sec
Word@1101@One;SVM;66.27;66.24;66.24;66.58;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:44 sec
Word@1101@All;RandomForest;87.17;87.13;87.13;87.57;"              precision    recall  f1-score   support

          -1       0.88      0.90      0.89        73
           0       0.90      0.90      0.90        73
           1       0.90      0.88      0.89        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.89       219
weighted avg       0.90      0.89      0.89       219
";"[[66  4  5]
 [ 3 66  4]
 [ 4  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:10 sec
Word@1101@One;RandomForest;87.17;87.12;87.12;87.56;"              precision    recall  f1-score   support

          -1       0.81      0.92      0.86        73
           0       0.98      0.89      0.94        73
           1       0.90      0.86      0.88        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.89       219
weighted avg       0.90      0.89      0.89       219
";"[[67  6 10]
 [ 1 65  0]
 [ 5  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:9 sec
Word@1110@All;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.61      0.66      0.63        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.69       219
weighted avg       0.69      0.68      0.69       219
";"[[51 14  9]
 [18 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:46 sec
Word@1110@One;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.61      0.66      0.63        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.69       219
weighted avg       0.69      0.68      0.69       219
";"[[51 14  9]
 [18 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:45 sec
Word@1110@All;RandomForest;86.91;86.87;86.87;87.3;"              precision    recall  f1-score   support

          -1       0.86      0.93      0.89        73
           0       0.94      0.90      0.92        73
           1       0.91      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[68  4  7]
 [ 2 66  2]
 [ 3  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:9 sec
Word@1110@One;RandomForest;87.41;87.37;87.37;87.8;"              precision    recall  f1-score   support

          -1       0.83      0.93      0.88        73
           0       0.93      0.89      0.91        73
           1       0.94      0.86      0.90        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.90       219
weighted avg       0.90      0.89      0.90       219
";"[[68  6  8]
 [ 3 65  2]
 [ 2  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:11 sec
Word@1111@All;SVM;66.28;66.25;66.25;66.59;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:50 sec
Word@1111@One;SVM;66.28;66.25;66.25;66.59;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:47 sec
Word@1111@All;RandomForest;87.32;87.28;87.28;87.73;"              precision    recall  f1-score   support

          -1       0.84      0.93      0.88        73
           0       0.96      0.90      0.93        73
           1       0.93      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[68  4  9]
 [ 3 66  0]
 [ 2  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:11 sec
Word@1111@One;RandomForest;87.23;87.19;87.19;87.59;"              precision    recall  f1-score   support

          -1       0.83      0.96      0.89        73
           0       0.99      0.90      0.94        73
           1       0.93      0.86      0.89        73

    accuracy                           0.91       219
   macro avg       0.91      0.91      0.91       219
weighted avg       0.91      0.91      0.91       219
";"[[70  5  9]
 [ 0 66  1]
 [ 3  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:10 sec
PhonemeFreq@0001@All;SVM;52.21;52.38;52.38;52.48;"              precision    recall  f1-score   support

          -1       0.52      0.63      0.57        73
           0       0.47      0.38      0.42        73
           1       0.57      0.56      0.57        73

    accuracy                           0.53       219
   macro avg       0.52      0.53      0.52       219
weighted avg       0.52      0.53      0.52       219
";"[[46 26 16]
 [15 28 16]
 [12 19 41]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:51 sec
PhonemeFreq@0001@One;SVM;53.02;53.01;53.01;53.25;"              precision    recall  f1-score   support

          -1       0.49      0.53      0.51        73
           0       0.50      0.47      0.48        73
           1       0.58      0.58      0.58        73

    accuracy                           0.53       219
   macro avg       0.53      0.53      0.52       219
weighted avg       0.53      0.53      0.52       219
";"[[39 24 16]
 [19 34 15]
 [15 15 42]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:49 sec
PhonemeFreq@0001@All;RandomForest;79.09;79.13;79.13;79.39;"              precision    recall  f1-score   support

          -1       0.72      0.74      0.73        73
           0       0.87      0.82      0.85        73
           1       0.79      0.81      0.80        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[54  9 12]
 [ 7 60  2]
 [12  4 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:14 sec
PhonemeFreq@0001@One;RandomForest;76.18;76.23;76.23;76.44;"              precision    recall  f1-score   support

          -1       0.79      0.73      0.76        73
           0       0.86      0.89      0.87        73
           1       0.78      0.81      0.79        73

    accuracy                           0.81       219
   macro avg       0.81      0.81      0.81       219
weighted avg       0.81      0.81      0.81       219
";"[[53  5  9]
 [ 6 65  5]
 [14  3 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:16 sec
PhonemeFreq@0010@All;SVM;52.12;52.3;52.3;52.38;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        73
           0       0.46      0.37      0.41        73
           1       0.55      0.55      0.55        73

    accuracy                           0.52       219
   macro avg       0.51      0.52      0.51       219
weighted avg       0.51      0.52      0.51       219
";"[[46 25 16]
 [15 27 17]
 [12 21 40]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:52 sec
PhonemeFreq@0010@One;SVM;53.56;53.52;53.52;53.96;"              precision    recall  f1-score   support

          -1       0.46      0.49      0.47        73
           0       0.49      0.49      0.49        73
           1       0.56      0.51      0.53        73

    accuracy                           0.50       219
   macro avg       0.50      0.50      0.50       219
weighted avg       0.50      0.50      0.50       219
";"[[36 24 19]
 [21 36 17]
 [16 13 37]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:53 sec
PhonemeFreq@0010@All;RandomForest;78.91;78.96;78.96;79.12;"              precision    recall  f1-score   support

          -1       0.71      0.75      0.73        73
           0       0.87      0.85      0.86        73
           1       0.83      0.81      0.82        73

    accuracy                           0.80       219
   macro avg       0.81      0.80      0.80       219
weighted avg       0.81      0.80      0.80       219
";"[[55  8 14]
 [ 9 62  0]
 [ 9  3 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:9 sec
PhonemeFreq@0010@One;RandomForest;75.47;75.56;75.56;75.7;"              precision    recall  f1-score   support

          -1       0.77      0.74      0.76        73
           0       0.85      0.86      0.86        73
           1       0.76      0.78      0.77        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[54  5 11]
 [ 6 63  5]
 [13  5 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:20 sec
PhonemeFreq@0011@All;SVM;52.18;52.35;52.35;52.48;"              precision    recall  f1-score   support

          -1       0.52      0.63      0.57        73
           0       0.47      0.38      0.42        73
           1       0.58      0.56      0.57        73

    accuracy                           0.53       219
   macro avg       0.52      0.53      0.52       219
weighted avg       0.52      0.53      0.52       219
";"[[46 27 16]
 [15 28 16]
 [12 18 41]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:53 sec
PhonemeFreq@0011@One;SVM;52.89;52.88;52.88;53.12;"              precision    recall  f1-score   support

          -1       0.47      0.51      0.49        73
           0       0.49      0.45      0.47        73
           1       0.58      0.59      0.59        73

    accuracy                           0.52       219
   macro avg       0.52      0.52      0.52       219
weighted avg       0.52      0.52      0.52       219
";"[[37 25 16]
 [20 33 14]
 [16 15 43]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:50 sec
PhonemeFreq@0011@All;RandomForest;79.0;79.03;79.03;79.29;"              precision    recall  f1-score   support

          -1       0.75      0.77      0.76        73
           0       0.91      0.82      0.86        73
           1       0.78      0.84      0.81        73

    accuracy                           0.81       219
   macro avg       0.81      0.81      0.81       219
weighted avg       0.81      0.81      0.81       219
";"[[56  9 10]
 [ 4 60  2]
 [13  4 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:9 sec
PhonemeFreq@0011@One;RandomForest;76.13;76.21;76.21;76.34;"              precision    recall  f1-score   support

          -1       0.70      0.63      0.66        73
           0       0.85      0.85      0.85        73
           1       0.70      0.77      0.73        73

    accuracy                           0.75       219
   macro avg       0.75      0.75      0.75       219
weighted avg       0.75      0.75      0.75       219
";"[[46  7 13]
 [ 7 62  4]
 [20  4 56]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:19 sec
PhonemeFreq@0100@All;SVM;52.15;52.31;52.31;52.39;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        73
           0       0.47      0.38      0.42        73
           1       0.55      0.56      0.56        73

    accuracy                           0.53       219
   macro avg       0.52      0.53      0.52       219
weighted avg       0.52      0.53      0.52       219
";"[[46 23 17]
 [16 28 15]
 [11 22 41]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:55 sec
PhonemeFreq@0100@One;SVM;53.52;53.5;53.5;53.94;"              precision    recall  f1-score   support

          -1       0.46      0.55      0.50        73
           0       0.49      0.47      0.48        73
           1       0.54      0.47      0.50        73

    accuracy                           0.49       219
   macro avg       0.50      0.49      0.49       219
weighted avg       0.50      0.49      0.49       219
";"[[40 25 22]
 [18 34 17]
 [15 14 34]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:52 sec
PhonemeFreq@0100@All;RandomForest;79.48;79.51;79.51;79.74;"              precision    recall  f1-score   support

          -1       0.73      0.78      0.75        73
           0       0.86      0.82      0.84        73
           1       0.86      0.84      0.85        73

    accuracy                           0.81       219
   macro avg       0.82      0.81      0.81       219
weighted avg       0.82      0.81      0.81       219
";"[[57  9 12]
 [10 60  0]
 [ 6  4 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:7 sec
PhonemeFreq@0100@One;RandomForest;74.44;74.52;74.52;74.6;"              precision    recall  f1-score   support

          -1       0.72      0.68      0.70        73
           0       0.79      0.86      0.82        73
           1       0.77      0.74      0.76        73

    accuracy                           0.76       219
   macro avg       0.76      0.76      0.76       219
weighted avg       0.76      0.76      0.76       219
";"[[50  6 13]
 [11 63  6]
 [12  4 54]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:10 sec
PhonemeFreq@0101@All;SVM;52.66;52.82;52.82;52.92;"              precision    recall  f1-score   support

          -1       0.51      0.62      0.56        73
           0       0.46      0.37      0.41        73
           1       0.57      0.56      0.57        73

    accuracy                           0.52       219
   macro avg       0.51      0.52      0.51       219
weighted avg       0.51      0.52      0.51       219
";"[[45 27 16]
 [16 27 16]
 [12 19 41]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:0 sec
PhonemeFreq@0101@One;SVM;53.7;53.68;53.68;53.99;"              precision    recall  f1-score   support

          -1       0.47      0.51      0.49        73
           0       0.50      0.48      0.49        73
           1       0.59      0.56      0.57        73

    accuracy                           0.52       219
   macro avg       0.52      0.52      0.52       219
weighted avg       0.52      0.52      0.52       219
";"[[37 24 18]
 [21 35 14]
 [15 14 41]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:47 sec
PhonemeFreq@0101@All;RandomForest;79.83;79.84;79.84;80.09;"              precision    recall  f1-score   support

          -1       0.73      0.78      0.75        73
           0       0.88      0.79      0.83        73
           1       0.83      0.85      0.84        73

    accuracy                           0.81       219
   macro avg       0.81      0.81      0.81       219
weighted avg       0.81      0.81      0.81       219
";"[[57 11 10]
 [ 7 58  1]
 [ 9  4 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:6 sec
PhonemeFreq@0101@One;RandomForest;76.74;76.81;76.81;76.92;"              precision    recall  f1-score   support

          -1       0.77      0.73      0.75        73
           0       0.83      0.88      0.85        73
           1       0.78      0.78      0.78        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[53  6 10]
 [ 7 64  6]
 [13  3 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:11 sec
PhonemeFreq@0110@All;SVM;52.42;52.57;52.57;52.65;"              precision    recall  f1-score   support

          -1       0.52      0.63      0.57        73
           0       0.47      0.37      0.41        73
           1       0.56      0.55      0.55        73

    accuracy                           0.52       219
   macro avg       0.51      0.52      0.51       219
weighted avg       0.51      0.52      0.51       219
";"[[46 26 17]
 [15 27 16]
 [12 20 40]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:52 sec
PhonemeFreq@0110@One;SVM;53.85;53.81;53.81;54.26;"              precision    recall  f1-score   support

          -1       0.48      0.53      0.50        73
           0       0.49      0.49      0.49        73
           1       0.58      0.51      0.54        73

    accuracy                           0.51       219
   macro avg       0.52      0.51      0.51       219
weighted avg       0.52      0.51      0.51       219
";"[[39 24 19]
 [20 36 17]
 [14 13 37]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:49 sec
PhonemeFreq@0110@All;RandomForest;79.78;79.78;79.78;80.01;"              precision    recall  f1-score   support

          -1       0.75      0.81      0.78        73
           0       0.95      0.84      0.89        73
           1       0.80      0.84      0.82        73

    accuracy                           0.83       219
   macro avg       0.83      0.83      0.83       219
weighted avg       0.83      0.83      0.83       219
";"[[59  8 12]
 [ 3 61  0]
 [11  4 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:9 sec
PhonemeFreq@0110@One;RandomForest;75.87;75.96;75.96;76.03;"              precision    recall  f1-score   support

          -1       0.77      0.70      0.73        73
           0       0.82      0.88      0.85        73
           1       0.79      0.81      0.80        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[51  6  9]
 [ 9 64  5]
 [13  3 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:12 sec
PhonemeFreq@0111@All;SVM;52.6;52.77;52.77;52.86;"              precision    recall  f1-score   support

          -1       0.52      0.63      0.57        73
           0       0.48      0.38      0.43        73
           1       0.58      0.58      0.58        73

    accuracy                           0.53       219
   macro avg       0.53      0.53      0.52       219
weighted avg       0.53      0.53      0.52       219
";"[[46 27 16]
 [15 28 15]
 [12 18 42]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:52 sec
PhonemeFreq@0111@One;SVM;53.61;53.6;53.6;53.87;"              precision    recall  f1-score   support

          -1       0.47      0.51      0.49        73
           0       0.50      0.48      0.49        73
           1       0.59      0.56      0.57        73

    accuracy                           0.52       219
   macro avg       0.52      0.52      0.52       219
weighted avg       0.52      0.52      0.52       219
";"[[37 24 18]
 [21 35 14]
 [15 14 41]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:0 sec
PhonemeFreq@0111@All;RandomForest;79.52;79.55;79.55;79.81;"              precision    recall  f1-score   support

          -1       0.74      0.77      0.75        73
           0       0.90      0.84      0.87        73
           1       0.80      0.82      0.81        73

    accuracy                           0.81       219
   macro avg       0.81      0.81      0.81       219
weighted avg       0.81      0.81      0.81       219
";"[[56  8 12]
 [ 6 61  1]
 [11  4 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:8 sec
PhonemeFreq@0111@One;RandomForest;77.05;77.14;77.14;77.25;"              precision    recall  f1-score   support

          -1       0.73      0.70      0.71        73
           0       0.87      0.89      0.88        73
           1       0.76      0.77      0.76        73

    accuracy                           0.79       219
   macro avg       0.78      0.79      0.78       219
weighted avg       0.78      0.79      0.78       219
";"[[51  5 14]
 [ 7 65  3]
 [15  3 56]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:9 sec
PhonemeFreq@1000@All;SVM;52.86;53.03;53.03;53.11;"              precision    recall  f1-score   support

          -1       0.53      0.64      0.58        73
           0       0.47      0.38      0.42        73
           1       0.56      0.55      0.56        73

    accuracy                           0.53       219
   macro avg       0.52      0.53      0.52       219
weighted avg       0.52      0.53      0.52       219
";"[[47 25 16]
 [15 28 17]
 [11 20 40]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:48 sec
PhonemeFreq@1000@One;SVM;54.49;54.45;54.45;54.92;"              precision    recall  f1-score   support

          -1       0.51      0.55      0.53        73
           0       0.48      0.47      0.47        73
           1       0.58      0.55      0.56        73

    accuracy                           0.52       219
   macro avg       0.52      0.52      0.52       219
weighted avg       0.52      0.52      0.52       219
";"[[40 23 16]
 [20 34 17]
 [13 16 40]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:50 sec
PhonemeFreq@1000@All;RandomForest;79.84;79.86;79.86;80.03;"              precision    recall  f1-score   support

          -1       0.71      0.78      0.75        73
           0       0.89      0.81      0.85        73
           1       0.81      0.81      0.81        73

    accuracy                           0.80       219
   macro avg       0.80      0.80      0.80       219
weighted avg       0.80      0.80      0.80       219
";"[[57  9 14]
 [ 7 59  0]
 [ 9  5 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:8 sec
PhonemeFreq@1000@One;RandomForest;75.91;75.97;75.97;76.1;"              precision    recall  f1-score   support

          -1       0.71      0.68      0.70        73
           0       0.81      0.86      0.83        73
           1       0.77      0.75      0.76        73

    accuracy                           0.77       219
   macro avg       0.77      0.77      0.77       219
weighted avg       0.77      0.77      0.77       219
";"[[50  7 13]
 [10 63  5]
 [13  3 55]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:9 sec
PhonemeFreq@1001@All;SVM;52.48;52.65;52.65;52.77;"              precision    recall  f1-score   support

          -1       0.52      0.63      0.57        73
           0       0.48      0.40      0.44        73
           1       0.59      0.56      0.57        73

    accuracy                           0.53       219
   macro avg       0.53      0.53      0.53       219
weighted avg       0.53      0.53      0.53       219
";"[[46 27 16]
 [15 29 16]
 [12 17 41]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:49 sec
