model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
Word@1100@All;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:49 sec
Word@1100@One;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:44 sec
Word@1100@All;RandomForest;87.34;87.29;87.29;87.76;"              precision    recall  f1-score   support

          -1       0.86      0.96      0.91        73
           0       0.94      0.89      0.92        73
           1       0.94      0.89      0.92        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[70  6  5]
 [ 1 65  3]
 [ 2  2 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:10 sec
Word@1100@One;RandomForest;87.37;87.32;87.32;87.78;"              precision    recall  f1-score   support

          -1       0.84      0.90      0.87        73
           0       0.96      0.89      0.92        73
           1       0.89      0.88      0.88        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[66  4  9]
 [ 3 65  0]
 [ 4  4 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:10 sec
Word@1101@All;SVM;66.27;66.24;66.24;66.58;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:44 sec
Word@1101@One;SVM;66.27;66.24;66.24;66.58;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:44 sec
Word@1101@All;RandomForest;87.17;87.12;87.12;87.6;"              precision    recall  f1-score   support

          -1       0.83      0.95      0.88        73
           0       0.96      0.89      0.92        73
           1       0.93      0.86      0.89        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[69  5  9]
 [ 2 65  1]
 [ 2  3 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:10 sec
Word@1101@One;RandomForest;87.2;87.15;87.15;87.57;"              precision    recall  f1-score   support

          -1       0.85      0.95      0.90        73
           0       0.98      0.89      0.94        73
           1       0.92      0.90      0.91        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[69  5  7]
 [ 1 65  0]
 [ 3  3 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:13 sec
Word@1110@All;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.61      0.66      0.63        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.69       219
weighted avg       0.69      0.68      0.69       219
";"[[51 14  9]
 [18 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:46 sec
Word@1110@One;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.61      0.66      0.63        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.69       219
weighted avg       0.69      0.68      0.69       219
";"[[51 14  9]
 [18 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:47 sec
Word@1110@All;RandomForest;87.31;87.26;87.26;87.75;"              precision    recall  f1-score   support

          -1       0.84      0.92      0.88        73
           0       0.93      0.90      0.92        73
           1       0.93      0.86      0.89        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.90       219
weighted avg       0.90      0.89      0.90       219
";"[[67  5  8]
 [ 3 66  2]
 [ 3  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:9 sec
Word@1110@One;RandomForest;87.34;87.3;87.3;87.79;"              precision    recall  f1-score   support

          -1       0.83      0.93      0.88        73
           0       0.96      0.89      0.92        73
           1       0.94      0.89      0.92        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[68  7  7]
 [ 2 65  1]
 [ 3  1 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:8 sec
Word@1111@All;SVM;66.28;66.25;66.25;66.59;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:46 sec
Word@1111@One;SVM;66.28;66.25;66.25;66.59;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:45 sec
Word@1111@All;RandomForest;86.99;86.93;86.93;87.42;"              precision    recall  f1-score   support

          -1       0.83      0.93      0.88        73
           0       0.96      0.89      0.92        73
           1       0.91      0.86      0.89        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.90       219
weighted avg       0.90      0.89      0.90       219
";"[[68  6  8]
 [ 1 65  2]
 [ 4  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:11 sec
Word@1111@One;RandomForest;87.28;87.23;87.23;87.66;"              precision    recall  f1-score   support

          -1       0.82      0.96      0.89        73
           0       1.00      0.89      0.94        73
           1       0.91      0.86      0.89        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.91       219
weighted avg       0.91      0.90      0.91       219
";"[[70  5 10]
 [ 0 65  0]
 [ 3  3 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:10 sec
PhonemeFreq@0001@All;SVM;46.15;46.53;46.53;46.96;"              precision    recall  f1-score   support

          -1       0.45      0.55      0.49        73
           0       0.34      0.34      0.34        73
           1       0.46      0.36      0.40        73

    accuracy                           0.42       219
   macro avg       0.42      0.42      0.41       219
weighted avg       0.42      0.42      0.41       219
";"[[40 27 22]
 [24 25 25]
 [ 9 21 26]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:21 sec
PhonemeFreq@0001@One;SVM;45.77;46.02;46.02;45.81;"              precision    recall  f1-score   support

          -1       0.46      0.51      0.48        73
           0       0.40      0.36      0.38        73
           1       0.53      0.53      0.53        73

    accuracy                           0.47       219
   macro avg       0.46      0.47      0.46       219
weighted avg       0.46      0.47      0.46       219
";"[[37 26 17]
 [22 26 17]
 [14 21 39]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:21 sec
PhonemeFreq@0001@All;RandomForest;80.29;80.32;80.32;80.49;"              precision    recall  f1-score   support

          -1       0.73      0.75      0.74        73
           0       0.84      0.85      0.84        73
           1       0.86      0.82      0.84        73

    accuracy                           0.81       219
   macro avg       0.81      0.81      0.81       219
weighted avg       0.81      0.81      0.81       219
";"[[55  9 11]
 [10 62  2]
 [ 8  2 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:32 sec
PhonemeFreq@0001@One;RandomForest;76.69;76.89;76.89;76.94;"              precision    recall  f1-score   support

          -1       0.77      0.70      0.73        73
           0       0.79      0.88      0.83        73
           1       0.79      0.78      0.79        73

    accuracy                           0.79       219
   macro avg       0.78      0.79      0.78       219
weighted avg       0.78      0.79      0.78       219
";"[[51  7  8]
 [ 9 64  8]
 [13  2 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:34 sec
PhonemeFreq@0010@All;SVM;45.7;46.1;46.1;46.36;"              precision    recall  f1-score   support

          -1       0.45      0.56      0.50        73
           0       0.34      0.33      0.33        73
           1       0.44      0.34      0.38        73

    accuracy                           0.41       219
   macro avg       0.41      0.41      0.41       219
weighted avg       0.41      0.41      0.41       219
";"[[41 27 23]
 [22 24 25]
 [10 22 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:24 sec
PhonemeFreq@0010@One;SVM;45.19;45.56;45.56;45.28;"              precision    recall  f1-score   support

          -1       0.46      0.52      0.49        73
           0       0.38      0.36      0.37        73
           1       0.53      0.49      0.51        73

    accuracy                           0.46       219
   macro avg       0.46      0.46      0.46       219
weighted avg       0.46      0.46      0.46       219
";"[[38 27 17]
 [23 26 20]
 [12 20 36]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:20 sec
PhonemeFreq@0010@All;RandomForest;80.09;80.12;80.12;80.26;"              precision    recall  f1-score   support

          -1       0.71      0.71      0.71        73
           0       0.86      0.84      0.85        73
           1       0.76      0.78      0.77        73

    accuracy                           0.78       219
   macro avg       0.78      0.78      0.78       219
weighted avg       0.78      0.78      0.78       219
";"[[52 10 11]
 [ 5 61  5]
 [16  2 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:30 sec
PhonemeFreq@0010@One;RandomForest;75.51;75.77;75.77;75.77;"              precision    recall  f1-score   support

          -1       0.74      0.68      0.71        73
           0       0.80      0.89      0.84        73
           1       0.77      0.74      0.76        73

    accuracy                           0.77       219
   macro avg       0.77      0.77      0.77       219
weighted avg       0.77      0.77      0.77       219
";"[[50  6 12]
 [ 9 65  7]
 [14  2 54]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:29 sec
PhonemeFreq@0011@All;SVM;46.29;46.67;46.67;47.11;"              precision    recall  f1-score   support

          -1       0.45      0.55      0.49        73
           0       0.34      0.34      0.34        73
           1       0.47      0.37      0.42        73

    accuracy                           0.42       219
   macro avg       0.42      0.42      0.42       219
weighted avg       0.42      0.42      0.42       219
";"[[40 27 22]
 [24 25 24]
 [ 9 21 27]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:19 sec
PhonemeFreq@0011@One;SVM;45.73;45.98;45.98;45.77;"              precision    recall  f1-score   support

          -1       0.46      0.49      0.47        73
           0       0.39      0.36      0.37        73
           1       0.53      0.53      0.53        73

    accuracy                           0.46       219
   macro avg       0.46      0.46      0.46       219
weighted avg       0.46      0.46      0.46       219
";"[[36 26 17]
 [23 26 17]
 [14 21 39]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:20 sec
PhonemeFreq@0011@All;RandomForest;80.68;80.72;80.72;80.87;"              precision    recall  f1-score   support

          -1       0.64      0.66      0.65        73
           0       0.83      0.81      0.82        73
           1       0.78      0.78      0.78        73

    accuracy                           0.75       219
   macro avg       0.75      0.75      0.75       219
weighted avg       0.75      0.75      0.75       219
";"[[48 12 15]
 [11 59  1]
 [14  2 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:30 sec
PhonemeFreq@0011@One;RandomForest;76.86;77.09;77.09;77.09;"              precision    recall  f1-score   support

          -1       0.72      0.75      0.74        73
           0       0.82      0.86      0.84        73
           1       0.82      0.74      0.78        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[55  9 12]
 [ 7 63  7]
 [11  1 54]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:27 sec
PhonemeFreq@0100@All;SVM;45.56;45.97;45.97;46.2;"              precision    recall  f1-score   support

          -1       0.44      0.55      0.49        73
           0       0.33      0.33      0.33        73
           1       0.44      0.34      0.38        73

    accuracy                           0.41       219
   macro avg       0.41      0.41      0.40       219
weighted avg       0.41      0.41      0.40       219
";"[[40 27 23]
 [23 24 25]
 [10 22 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:19 sec
PhonemeFreq@0100@One;SVM;44.37;44.84;44.84;44.48;"              precision    recall  f1-score   support

          -1       0.48      0.55      0.51        73
           0       0.41      0.36      0.38        73
           1       0.49      0.48      0.49        73

    accuracy                           0.46       219
   macro avg       0.46      0.46      0.46       219
weighted avg       0.46      0.46      0.46       219
";"[[40 26 18]
 [18 26 20]
 [15 21 35]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:22 sec
PhonemeFreq@0100@All;RandomForest;78.85;78.89;78.89;79.06;"              precision    recall  f1-score   support

          -1       0.73      0.71      0.72        73
           0       0.82      0.89      0.86        73
           1       0.84      0.79      0.82        73

    accuracy                           0.80       219
   macro avg       0.80      0.80      0.80       219
weighted avg       0.80      0.80      0.80       219
";"[[52  7 12]
 [11 65  3]
 [10  1 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:29 sec
PhonemeFreq@0100@One;RandomForest;74.77;75.09;75.09;75.11;"              precision    recall  f1-score   support

          -1       0.74      0.66      0.70        73
           0       0.85      0.90      0.87        73
           1       0.72      0.75      0.74        73

    accuracy                           0.77       219
   macro avg       0.77      0.77      0.77       219
weighted avg       0.77      0.77      0.77       219
";"[[48  5 12]
 [ 6 66  6]
 [19  2 55]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:33 sec
PhonemeFreq@0101@All;SVM;46.3;46.68;46.68;47.1;"              precision    recall  f1-score   support

          -1       0.45      0.55      0.49        73
           0       0.34      0.34      0.34        73
           1       0.46      0.36      0.40        73

    accuracy                           0.42       219
   macro avg       0.42      0.42      0.41       219
weighted avg       0.42      0.42      0.41       219
";"[[40 27 22]
 [24 25 25]
 [ 9 21 26]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:19 sec
PhonemeFreq@0101@One;SVM;46.18;46.43;46.43;46.22;"              precision    recall  f1-score   support

          -1       0.47      0.53      0.50        73
           0       0.40      0.34      0.37        73
           1       0.53      0.53      0.53        73

    accuracy                           0.47       219
   macro avg       0.47      0.47      0.47       219
weighted avg       0.47      0.47      0.47       219
";"[[39 27 17]
 [20 25 17]
 [14 21 39]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:21 sec
PhonemeFreq@0101@All;RandomForest;80.35;80.38;80.38;80.55;"              precision    recall  f1-score   support

          -1       0.73      0.73      0.73        73
           0       0.86      0.86      0.86        73
           1       0.81      0.81      0.81        73

    accuracy                           0.80       219
   macro avg       0.80      0.80      0.80       219
weighted avg       0.80      0.80      0.80       219
";"[[53  8 12]
 [ 8 63  2]
 [12  2 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:40 sec
PhonemeFreq@0101@One;RandomForest;77.56;77.74;77.74;77.73;"              precision    recall  f1-score   support

          -1       0.79      0.73      0.76        73
           0       0.80      0.89      0.84        73
           1       0.79      0.77      0.78        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[53  6  8]
 [ 7 65  9]
 [13  2 56]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:31 sec
PhonemeFreq@0110@All;SVM;45.59;46.0;46.0;46.23;"              precision    recall  f1-score   support

          -1       0.45      0.56      0.50        73
           0       0.33      0.32      0.32        73
           1       0.44      0.34      0.38        73

    accuracy                           0.41       219
   macro avg       0.40      0.41      0.40       219
weighted avg       0.40      0.41      0.40       219
";"[[41 28 23]
 [22 23 25]
 [10 22 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:18 sec
PhonemeFreq@0110@One;SVM;45.18;45.57;45.57;45.27;"              precision    recall  f1-score   support

          -1       0.48      0.55      0.51        73
           0       0.40      0.37      0.38        73
           1       0.54      0.49      0.51        73

    accuracy                           0.47       219
   macro avg       0.47      0.47      0.47       219
weighted avg       0.47      0.47      0.47       219
";"[[40 26 18]
 [22 27 19]
 [11 20 36]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:20 sec
PhonemeFreq@0110@All;RandomForest;80.52;80.56;80.56;80.72;"              precision    recall  f1-score   support

          -1       0.71      0.68      0.70        73
           0       0.88      0.86      0.87        73
           1       0.78      0.82      0.80        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[50  8 12]
 [ 8 63  1]
 [15  2 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:29 sec
PhonemeFreq@0110@One;RandomForest;76.27;76.51;76.51;76.54;"              precision    recall  f1-score   support

          -1       0.75      0.68      0.71        73
           0       0.87      0.90      0.89        73
           1       0.75      0.78      0.77        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[50  5 12]
 [ 6 66  4]
 [17  2 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:30 sec
PhonemeFreq@0111@All;SVM;46.41;46.79;46.79;47.22;"              precision    recall  f1-score   support

          -1       0.45      0.55      0.50        73
           0       0.34      0.34      0.34        73
           1       0.47      0.37      0.41        73

    accuracy                           0.42       219
   macro avg       0.42      0.42      0.42       219
weighted avg       0.42      0.42      0.42       219
";"[[40 26 22]
 [24 25 24]
 [ 9 22 27]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:20 sec
PhonemeFreq@0111@One;SVM;46.13;46.39;46.39;46.18;"              precision    recall  f1-score   support

          -1       0.46      0.52      0.49        73
           0       0.40      0.34      0.37        73
           1       0.53      0.53      0.53        73

    accuracy                           0.47       219
   macro avg       0.46      0.47      0.46       219
weighted avg       0.46      0.47      0.46       219
";"[[38 27 17]
 [21 25 17]
 [14 21 39]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:20 sec
PhonemeFreq@0111@All;RandomForest;80.98;81.03;81.03;81.15;"              precision    recall  f1-score   support

          -1       0.74      0.68      0.71        73
           0       0.88      0.89      0.88        73
           1       0.78      0.82      0.80        73

    accuracy                           0.80       219
   macro avg       0.80      0.80      0.80       219
weighted avg       0.80      0.80      0.80       219
";"[[50  6 12]
 [ 8 65  1]
 [15  2 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:37 sec
PhonemeFreq@0111@One;RandomForest;77.29;77.47;77.47;77.51;"              precision    recall  f1-score   support

          -1       0.73      0.71      0.72        73
           0       0.84      0.92      0.88        73
           1       0.79      0.74      0.77        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[52  6 13]
 [ 7 67  6]
 [14  0 54]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:30 sec
PhonemeFreq@1000@All;SVM;46.04;46.44;46.44;46.69;"              precision    recall  f1-score   support

          -1       0.45      0.55      0.49        73
           0       0.33      0.33      0.33        73
           1       0.45      0.36      0.40        73

    accuracy                           0.41       219
   macro avg       0.41      0.41      0.41       219
weighted avg       0.41      0.41      0.41       219
";"[[40 27 22]
 [23 24 25]
 [10 22 26]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:18 sec
PhonemeFreq@1000@One;SVM;46.12;46.3;46.3;46.15;"              precision    recall  f1-score   support

          -1       0.47      0.52      0.50        73
           0       0.40      0.36      0.38        73
           1       0.54      0.55      0.54        73

    accuracy                           0.47       219
   macro avg       0.47      0.47      0.47       219
weighted avg       0.47      0.47      0.47       219
";"[[38 26 16]
 [22 26 17]
 [13 21 40]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:19 sec
PhonemeFreq@1000@All;RandomForest;81.38;81.4;81.4;81.57;"              precision    recall  f1-score   support

          -1       0.73      0.78      0.75        73
           0       0.85      0.86      0.86        73
           1       0.88      0.81      0.84        73

    accuracy                           0.82       219
   macro avg       0.82      0.82      0.82       219
weighted avg       0.82      0.82      0.82       219
";"[[57  9 12]
 [ 9 63  2]
 [ 7  1 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:33 sec
PhonemeFreq@1000@One;RandomForest;77.43;77.62;77.62;77.73;"              precision    recall  f1-score   support

          -1       0.74      0.66      0.70        73
           0       0.84      0.89      0.87        73
           1       0.73      0.77      0.75        73

    accuracy                           0.77       219
   macro avg       0.77      0.77      0.77       219
weighted avg       0.77      0.77      0.77       219
";"[[48  6 11]
 [ 6 65  6]
 [19  2 56]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:30 sec
PhonemeFreq@1001@All;SVM;46.94;47.29;47.29;47.7;"              precision    recall  f1-score   support

          -1       0.44      0.56      0.49        73
           0       0.34      0.34      0.34        73
           1       0.49      0.36      0.41        73

    accuracy                           0.42       219
   macro avg       0.42      0.42      0.42       219
weighted avg       0.42      0.42      0.42       219
";"[[41 29 23]
 [24 25 24]
 [ 8 19 26]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:24 sec
PhonemeFreq@1001@One;SVM;46.11;46.32;46.32;46.13;"              precision    recall  f1-score   support

          -1       0.47      0.52      0.49        73
           0       0.40      0.36      0.38        73
           1       0.53      0.53      0.53        73

    accuracy                           0.47       219
   macro avg       0.47      0.47      0.47       219
weighted avg       0.47      0.47      0.47       219
";"[[38 26 17]
 [22 26 17]
 [13 21 39]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:18 sec
PhonemeFreq@1001@All;RandomForest;81.21;81.25;81.25;81.39;"              precision    recall  f1-score   support

          -1       0.71      0.78      0.75        73
           0       0.91      0.84      0.87        73
           1       0.79      0.78      0.79        73

    accuracy                           0.80       219
   macro avg       0.80      0.80      0.80       219
weighted avg       0.80      0.80      0.80       219
";"[[57  9 14]
 [ 4 61  2]
 [12  3 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:34 sec
PhonemeFreq@1001@One;RandomForest;77.93;78.09;78.09;78.14;"              precision    recall  f1-score   support

          -1       0.78      0.74      0.76        73
           0       0.85      0.90      0.87        73
           1       0.81      0.79      0.80        73

    accuracy                           0.81       219
   macro avg       0.81      0.81      0.81       219
weighted avg       0.81      0.81      0.81       219
";"[[54  5 10]
 [ 7 66  5]
 [12  2 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:31 sec
PhonemeFreq@1010@All;SVM;46.1;46.51;46.51;46.77;"              precision    recall  f1-score   support

          -1       0.46      0.56      0.50        73
           0       0.32      0.32      0.32        73
           1       0.44      0.34      0.38        73

    accuracy                           0.41       219
   macro avg       0.40      0.41      0.40       219
weighted avg       0.40      0.41      0.40       219
";"[[41 27 22]
 [23 23 26]
 [ 9 23 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:25 sec
