model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
Word@1010@One;SVM;57.54;57.4;57.4;58.38;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:45 sec
Word@1010@All;RandomForest;52.82;52.98;52.98;53.15;"              precision    recall  f1-score   support

          -1       0.53      0.61      0.57        31
           0       0.39      0.29      0.33        31
           1       0.59      0.65      0.62        31

    accuracy                           0.52        93
   macro avg       0.50      0.52      0.51        93
weighted avg       0.50      0.52      0.51        93
";"[[19 12  5]
 [ 8  9  6]
 [ 4 10 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:2 sec
Word@1010@One;RandomForest;53.28;53.51;53.51;53.59;"              precision    recall  f1-score   support

          -1       0.57      0.55      0.56        31
           0       0.48      0.48      0.48        31
           1       0.62      0.65      0.63        31

    accuracy                           0.56        93
   macro avg       0.56      0.56      0.56        93
weighted avg       0.56      0.56      0.56        93
";"[[17  9  4]
 [ 9 15  7]
 [ 5  7 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:7 sec
Word@1011@All;SVM;57.25;57.13;57.13;58.02;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:46 sec
Word@1011@One;SVM;57.25;57.13;57.13;58.02;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:46 sec
Word@1011@All;RandomForest;53.06;53.17;53.17;53.43;"              precision    recall  f1-score   support

          -1       0.61      0.61      0.61        31
           0       0.45      0.42      0.43        31
           1       0.61      0.65      0.62        31

    accuracy                           0.56        93
   macro avg       0.56      0.56      0.56        93
weighted avg       0.56      0.56      0.56        93
";"[[19  8  4]
 [ 9 13  7]
 [ 3 10 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:2 sec
Word@1011@One;RandomForest;53.36;53.53;53.53;53.78;"              precision    recall  f1-score   support

          -1       0.49      0.55      0.52        31
           0       0.32      0.23      0.26        31
           1       0.58      0.68      0.63        31

    accuracy                           0.48        93
   macro avg       0.46      0.48      0.47        93
weighted avg       0.46      0.48      0.47        93
";"[[17 14  4]
 [ 9  7  6]
 [ 5 10 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:3 sec
Word@1100@All;SVM;57.34;57.21;57.21;58.17;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:45 sec
Word@1100@One;SVM;57.34;57.21;57.21;58.17;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:48 sec
Word@1100@All;RandomForest;54.39;54.57;54.57;54.76;"              precision    recall  f1-score   support

          -1       0.56      0.61      0.58        31
           0       0.38      0.29      0.33        31
           1       0.60      0.68      0.64        31

    accuracy                           0.53        93
   macro avg       0.51      0.53      0.52        93
weighted avg       0.51      0.53      0.52        93
";"[[19 10  5]
 [10  9  5]
 [ 2 12 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:4 sec
Word@1100@One;RandomForest;53.18;53.21;53.21;53.64;"              precision    recall  f1-score   support

          -1       0.59      0.65      0.62        31
           0       0.46      0.42      0.44        31
           1       0.65      0.65      0.65        31

    accuracy                           0.57        93
   macro avg       0.57      0.57      0.57        93
weighted avg       0.57      0.57      0.57        93
";"[[20 10  4]
 [ 8 13  7]
 [ 3  8 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:5 sec
Word@1101@All;SVM;57.21;57.09;57.09;57.97;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:45 sec
Word@1101@One;SVM;57.21;57.09;57.09;57.97;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:46 sec
Word@1101@All;RandomForest;52.85;53.08;53.08;53.17;"              precision    recall  f1-score   support

          -1       0.53      0.58      0.55        31
           0       0.38      0.35      0.37        31
           1       0.60      0.58      0.59        31

    accuracy                           0.51        93
   macro avg       0.50      0.51      0.50        93
weighted avg       0.50      0.51      0.50        93
";"[[18 12  4]
 [ 9 11  9]
 [ 4  8 18]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:5 sec
Word@1101@One;RandomForest;53.96;54.13;54.13;54.34;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.32      0.26      0.29        31
           1       0.62      0.65      0.63        31

    accuracy                           0.48        93
   macro avg       0.47      0.48      0.48        93
weighted avg       0.47      0.48      0.48        93
";"[[17 14  5]
 [11  8  6]
 [ 3  9 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:4 sec
Word@1110@All;SVM;57.57;57.42;57.42;58.41;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:48 sec
Word@1110@One;SVM;57.57;57.42;57.42;58.41;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:45 sec
Word@1110@All;RandomForest;54.32;54.53;54.53;54.77;"              precision    recall  f1-score   support

          -1       0.55      0.55      0.55        31
           0       0.48      0.45      0.47        31
           1       0.64      0.68      0.66        31

    accuracy                           0.56        93
   macro avg       0.56      0.56      0.56        93
weighted avg       0.56      0.56      0.56        93
";"[[17 10  4]
 [ 9 14  6]
 [ 5  7 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:4 sec
Word@1110@One;RandomForest;53.68;53.85;53.85;54.13;"              precision    recall  f1-score   support

          -1       0.49      0.58      0.53        31
           0       0.33      0.26      0.29        31
           1       0.59      0.61      0.60        31

    accuracy                           0.48        93
   macro avg       0.47      0.48      0.47        93
weighted avg       0.47      0.48      0.47        93
";"[[18 14  5]
 [ 9  8  7]
 [ 4  9 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:3 sec
Word@1111@All;SVM;57.21;57.09;57.09;57.98;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:45 sec
Word@1111@One;SVM;57.21;57.09;57.09;57.98;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:46 sec
Word@1111@All;RandomForest;53.58;53.74;53.74;53.85;"              precision    recall  f1-score   support

          -1       0.48      0.48      0.48        31
           0       0.38      0.32      0.35        31
           1       0.58      0.68      0.63        31

    accuracy                           0.49        93
   macro avg       0.48      0.49      0.49        93
weighted avg       0.48      0.49      0.49        93
";"[[15 10  6]
 [12 10  4]
 [ 4 11 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:7 sec
Word@1111@One;RandomForest;53.46;53.59;53.59;53.77;"              precision    recall  f1-score   support

          -1       0.50      0.58      0.54        31
           0       0.43      0.32      0.37        31
           1       0.59      0.65      0.62        31

    accuracy                           0.52        93
   macro avg       0.51      0.52      0.51        93
weighted avg       0.51      0.52      0.51        93
";"[[18 12  6]
 [ 8 10  5]
 [ 5  9 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:8 sec
PhonemeFreq@0001@All;SVM;41.28;42.0;42.0;41.69;"              precision    recall  f1-score   support

          -1       0.41      0.58      0.48        31
           0       0.22      0.16      0.19        31
           1       0.50      0.42      0.46        31

    accuracy                           0.39        93
   macro avg       0.38      0.39      0.37        93
weighted avg       0.38      0.39      0.37        93
";"[[18 19  7]
 [ 7  5 11]
 [ 6  7 13]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:17 sec
PhonemeFreq@0001@One;SVM;43.24;43.74;43.74;43.53;"              precision    recall  f1-score   support

          -1       0.46      0.61      0.53        31
           0       0.37      0.32      0.34        31
           1       0.60      0.48      0.54        31

    accuracy                           0.47        93
   macro avg       0.48      0.47      0.47        93
weighted avg       0.48      0.47      0.47        93
";"[[19 16  6]
 [ 7 10 10]
 [ 5  5 15]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:58 sec
PhonemeFreq@0001@All;RandomForest;42.75;43.22;43.22;42.91;"              precision    recall  f1-score   support

          -1       0.52      0.55      0.53        31
           0       0.36      0.39      0.38        31
           1       0.52      0.45      0.48        31

    accuracy                           0.46        93
   macro avg       0.47      0.46      0.46        93
weighted avg       0.47      0.46      0.46        93
";"[[17 11  5]
 [ 9 12 12]
 [ 5  8 14]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:7 sec
PhonemeFreq@0001@One;RandomForest;42.33;42.54;42.54;42.57;"              precision    recall  f1-score   support

          -1       0.45      0.58      0.51        31
           0       0.42      0.35      0.39        31
           1       0.59      0.52      0.55        31

    accuracy                           0.48        93
   macro avg       0.49      0.48      0.48        93
weighted avg       0.49      0.48      0.48        93
";"[[18 13  9]
 [ 9 11  6]
 [ 4  7 16]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:5 sec
PhonemeFreq@0010@All;SVM;40.9;41.56;41.56;41.29;"              precision    recall  f1-score   support

          -1       0.41      0.58      0.48        31
           0       0.26      0.23      0.24        31
           1       0.45      0.32      0.38        31

    accuracy                           0.38        93
   macro avg       0.37      0.38      0.37        93
weighted avg       0.37      0.38      0.37        93
";"[[18 18  8]
 [ 7  7 13]
 [ 6  6 10]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:57 sec
PhonemeFreq@0010@One;SVM;42.87;43.18;43.18;43.29;"              precision    recall  f1-score   support

          -1       0.47      0.58      0.52        31
           0       0.32      0.32      0.32        31
           1       0.58      0.45      0.51        31

    accuracy                           0.45        93
   macro avg       0.46      0.45      0.45        93
weighted avg       0.46      0.45      0.45        93
";"[[18 16  4]
 [ 8 10 13]
 [ 5  5 14]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:57 sec
PhonemeFreq@0010@All;RandomForest;41.75;42.31;42.31;41.83;"              precision    recall  f1-score   support

          -1       0.52      0.74      0.61        31
           0       0.40      0.32      0.36        31
           1       0.54      0.42      0.47        31

    accuracy                           0.49        93
   macro avg       0.49      0.49      0.48        93
weighted avg       0.49      0.49      0.48        93
";"[[23 13  8]
 [ 5 10 10]
 [ 3  8 13]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:8 sec
PhonemeFreq@0010@One;RandomForest;40.83;41.0;41.0;41.26;"              precision    recall  f1-score   support

          -1       0.43      0.48      0.45        31
           0       0.41      0.35      0.38        31
           1       0.42      0.42      0.42        31

    accuracy                           0.42        93
   macro avg       0.42      0.42      0.42        93
weighted avg       0.42      0.42      0.42        93
";"[[15 10 10]
 [ 8 11  8]
 [ 8 10 13]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:9 sec
PhonemeFreq@0011@All;SVM;41.27;42.0;42.0;41.66;"              precision    recall  f1-score   support

          -1       0.41      0.58      0.48        31
           0       0.22      0.16      0.19        31
           1       0.50      0.42      0.46        31

    accuracy                           0.39        93
   macro avg       0.38      0.39      0.37        93
weighted avg       0.38      0.39      0.37        93
";"[[18 19  7]
 [ 7  5 11]
 [ 6  7 13]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:59 sec
PhonemeFreq@0011@One;SVM;43.22;43.74;43.74;43.5;"              precision    recall  f1-score   support

          -1       0.45      0.58      0.51        31
           0       0.37      0.32      0.34        31
           1       0.58      0.48      0.53        31

    accuracy                           0.46        93
   macro avg       0.47      0.46      0.46        93
weighted avg       0.47      0.46      0.46        93
";"[[18 16  6]
 [ 7 10 10]
 [ 6  5 15]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:3 sec
PhonemeFreq@0011@All;RandomForest;42.24;42.72;42.72;42.39;"              precision    recall  f1-score   support

          -1       0.54      0.61      0.58        31
           0       0.40      0.39      0.39        31
           1       0.43      0.39      0.41        31

    accuracy                           0.46        93
   macro avg       0.46      0.46      0.46        93
weighted avg       0.46      0.46      0.46        93
";"[[19  9  7]
 [ 6 12 12]
 [ 6 10 12]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:4 sec
PhonemeFreq@0011@One;RandomForest;43.81;44.06;44.06;44.09;"              precision    recall  f1-score   support

          -1       0.41      0.48      0.44        31
           0       0.39      0.35      0.37        31
           1       0.50      0.45      0.47        31

    accuracy                           0.43        93
   macro avg       0.43      0.43      0.43        93
weighted avg       0.43      0.43      0.43        93
";"[[15 14  8]
 [ 8 11  9]
 [ 8  6 14]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:5 sec
PhonemeFreq@0100@All;SVM;41.36;42.04;42.04;41.74;"              precision    recall  f1-score   support

          -1       0.41      0.61      0.49        31
           0       0.26      0.23      0.24        31
           1       0.45      0.29      0.35        31

    accuracy                           0.38        93
   macro avg       0.37      0.38      0.36        93
weighted avg       0.37      0.38      0.36        93
";"[[19 18  9]
 [ 7  7 13]
 [ 5  6  9]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:6 sec
PhonemeFreq@0100@One;SVM;42.53;42.85;42.85;42.95;"              precision    recall  f1-score   support

          -1       0.45      0.55      0.49        31
           0       0.32      0.35      0.34        31
           1       0.57      0.39      0.46        31

    accuracy                           0.43        93
   macro avg       0.45      0.43      0.43        93
weighted avg       0.45      0.43      0.43        93
";"[[17 16  5]
 [ 9 11 14]
 [ 5  4 12]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:59 sec
PhonemeFreq@0100@All;RandomForest;39.78;40.14;40.14;40.04;"              precision    recall  f1-score   support

          -1       0.47      0.58      0.52        31
           0       0.31      0.29      0.30        31
           1       0.42      0.35      0.39        31

    accuracy                           0.41        93
   macro avg       0.40      0.41      0.40        93
weighted avg       0.40      0.41      0.40        93
";"[[18 12  8]
 [ 8  9 12]
 [ 5 10 11]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:4 sec
PhonemeFreq@0100@One;RandomForest;40.06;40.26;40.26;40.6;"              precision    recall  f1-score   support

          -1       0.50      0.58      0.54        31
           0       0.41      0.42      0.41        31
           1       0.40      0.32      0.36        31

    accuracy                           0.44        93
   macro avg       0.44      0.44      0.44        93
weighted avg       0.44      0.44      0.44        93
";"[[18  9  9]
 [ 7 13 12]
 [ 6  9 10]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:1 sec
PhonemeFreq@0101@All;SVM;41.5;42.21;42.21;41.93;"              precision    recall  f1-score   support

          -1       0.41      0.58      0.48        31
           0       0.22      0.16      0.19        31
           1       0.50      0.42      0.46        31

    accuracy                           0.39        93
   macro avg       0.38      0.39      0.37        93
weighted avg       0.38      0.39      0.37        93
";"[[18 19  7]
 [ 7  5 11]
 [ 6  7 13]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:5 sec
PhonemeFreq@0101@One;SVM;43.91;44.39;44.39;44.23;"              precision    recall  f1-score   support

          -1       0.46      0.58      0.51        31
           0       0.34      0.32      0.33        31
           1       0.64      0.52      0.57        31

    accuracy                           0.47        93
   macro avg       0.48      0.47      0.47        93
weighted avg       0.48      0.47      0.47        93
";"[[18 16  5]
 [ 9 10 10]
 [ 4  5 16]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:57 sec
PhonemeFreq@0101@All;RandomForest;42.06;42.57;42.57;42.15;"              precision    recall  f1-score   support

          -1       0.46      0.58      0.51        31
           0       0.43      0.29      0.35        31
           1       0.52      0.55      0.53        31

    accuracy                           0.47        93
   macro avg       0.47      0.47      0.46        93
weighted avg       0.47      0.47      0.46        93
";"[[18 12  9]
 [ 7  9  5]
 [ 6 10 17]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:10 sec
PhonemeFreq@0101@One;RandomForest;44.52;44.78;44.78;44.79;"              precision    recall  f1-score   support

          -1       0.50      0.58      0.54        31
           0       0.52      0.45      0.48        31
           1       0.53      0.52      0.52        31

    accuracy                           0.52        93
   macro avg       0.52      0.52      0.51        93
weighted avg       0.52      0.52      0.51        93
";"[[18 10  8]
 [ 6 14  7]
 [ 7  7 16]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:3 sec
PhonemeFreq@0110@All;SVM;41.28;41.94;41.94;41.68;"              precision    recall  f1-score   support

          -1       0.41      0.58      0.48        31
           0       0.28      0.23      0.25        31
           1       0.50      0.39      0.44        31

    accuracy                           0.40        93
   macro avg       0.40      0.40      0.39        93
weighted avg       0.40      0.40      0.39        93
";"[[18 18  8]
 [ 7  7 11]
 [ 6  6 12]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:58 sec
PhonemeFreq@0110@One;SVM;43.02;43.31;43.31;43.42;"              precision    recall  f1-score   support

          -1       0.46      0.58      0.51        31
           0       0.32      0.32      0.32        31
           1       0.57      0.42      0.48        31

    accuracy                           0.44        93
   macro avg       0.45      0.44      0.44        93
weighted avg       0.45      0.44      0.44        93
";"[[18 16  5]
 [ 8 10 13]
 [ 5  5 13]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:58 sec
PhonemeFreq@0110@All;RandomForest;42.66;43.11;43.11;42.77;"              precision    recall  f1-score   support

          -1       0.51      0.68      0.58        31
           0       0.28      0.23      0.25        31
           1       0.52      0.45      0.48        31

    accuracy                           0.45        93
   macro avg       0.44      0.45      0.44        93
weighted avg       0.44      0.45      0.44        93
";"[[21 14  6]
 [ 7  7 11]
 [ 3 10 14]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:2 sec
PhonemeFreq@0110@One;RandomForest;41.95;42.23;42.23;42.29;"              precision    recall  f1-score   support

          -1       0.40      0.52      0.45        31
           0       0.44      0.39      0.41        31
           1       0.46      0.39      0.42        31

    accuracy                           0.43        93
   macro avg       0.44      0.43      0.43        93
weighted avg       0.44      0.43      0.43        93
";"[[16 12 12]
 [ 8 12  7]
 [ 7  7 12]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:8 sec
PhonemeFreq@0111@All;SVM;41.67;42.4;42.4;42.09;"              precision    recall  f1-score   support

          -1       0.42      0.58      0.49        31
           0       0.23      0.16      0.19        31
           1       0.50      0.45      0.47        31

    accuracy                           0.40        93
   macro avg       0.38      0.40      0.38        93
weighted avg       0.38      0.40      0.38        93
";"[[18 18  7]
 [ 7  5 10]
 [ 6  8 14]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:2 sec
PhonemeFreq@0111@One;SVM;43.85;44.35;44.35;44.16;"              precision    recall  f1-score   support

          -1       0.46      0.58      0.51        31
           0       0.36      0.32      0.34        31
           1       0.62      0.52      0.56        31

    accuracy                           0.47        93
   macro avg       0.48      0.47      0.47        93
weighted avg       0.48      0.47      0.47        93
";"[[18 16  5]
 [ 8 10 10]
 [ 5  5 16]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:59 sec
PhonemeFreq@0111@All;RandomForest;43.99;44.55;44.55;44.15;"              precision    recall  f1-score   support

          -1       0.61      0.71      0.66        31
           0       0.38      0.35      0.37        31
           1       0.46      0.42      0.44        31

    accuracy                           0.49        93
   macro avg       0.48      0.49      0.49        93
weighted avg       0.48      0.49      0.49        93
";"[[22  9  5]
 [ 5 11 13]
 [ 4 11 13]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:6 sec
PhonemeFreq@0111@One;RandomForest;43.72;44.08;44.08;43.94;"              precision    recall  f1-score   support

          -1       0.46      0.52      0.48        31
           0       0.40      0.39      0.39        31
           1       0.57      0.52      0.54        31

    accuracy                           0.47        93
   macro avg       0.48      0.47      0.47        93
weighted avg       0.48      0.47      0.47        93
";"[[16 12  7]
 [10 12  8]
 [ 5  7 16]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:10 sec
PhonemeFreq@1000@All;SVM;41.49;42.1;42.1;41.94;"              precision    recall  f1-score   support

          -1       0.42      0.58      0.49        31
           0       0.25      0.19      0.22        31
           1       0.50      0.42      0.46        31

    accuracy                           0.40        93
   macro avg       0.39      0.40      0.39        93
weighted avg       0.39      0.40      0.39        93
";"[[18 18  7]
 [ 7  6 11]
 [ 6  7 13]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:3 sec
PhonemeFreq@1000@One;SVM;44.18;44.52;44.52;44.55;"              precision    recall  f1-score   support

          -1       0.44      0.55      0.49        31
           0       0.34      0.32      0.33        31
           1       0.60      0.48      0.54        31

    accuracy                           0.45        93
   macro avg       0.46      0.45      0.45        93
weighted avg       0.46      0.45      0.45        93
";"[[17 16  6]
 [ 9 10 10]
 [ 5  5 15]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:59 sec
