model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
Word@0100@One;RandomForest;52.92;53.09;53.09;53.13;"              precision    recall  f1-score   support

          -1       0.50      0.58      0.54        31
           0       0.31      0.26      0.28        31
           1       0.61      0.61      0.61        31

    accuracy                           0.48        93
   macro avg       0.47      0.48      0.48        93
weighted avg       0.47      0.48      0.48        93
";"[[18 13  5]
 [11  8  7]
 [ 2 10 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:2 sec
Word@0101@All;SVM;57.11;56.98;56.98;57.86;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:54 sec
Word@0101@One;SVM;57.11;56.98;56.98;57.86;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:45 sec
Word@0101@All;RandomForest;53.38;53.54;53.54;53.66;"              precision    recall  f1-score   support

          -1       0.54      0.61      0.58        31
           0       0.36      0.26      0.30        31
           1       0.56      0.65      0.60        31

    accuracy                           0.51        93
   macro avg       0.49      0.51      0.49        93
weighted avg       0.49      0.51      0.49        93
";"[[19 11  5]
 [ 8  8  6]
 [ 4 12 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:2 sec
Word@0101@One;RandomForest;53.54;53.62;53.62;53.99;"              precision    recall  f1-score   support

          -1       0.57      0.52      0.54        31
           0       0.42      0.45      0.44        31
           1       0.59      0.61      0.60        31

    accuracy                           0.53        93
   macro avg       0.53      0.53      0.53        93
weighted avg       0.53      0.53      0.53        93
";"[[16  9  3]
 [10 14  9]
 [ 5  8 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:3 sec
Word@0110@All;SVM;57.36;57.21;57.21;58.2;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.37      0.35      0.36        31
           1       0.74      0.65      0.69        31

    accuracy                           0.52        93
   macro avg       0.53      0.52      0.52        93
weighted avg       0.53      0.52      0.52        93
";"[[17 14  5]
 [13 11  6]
 [ 1  6 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:48 sec
Word@0110@One;SVM;57.36;57.21;57.21;58.2;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.37      0.35      0.36        31
           1       0.74      0.65      0.69        31

    accuracy                           0.52        93
   macro avg       0.53      0.52      0.52        93
weighted avg       0.53      0.52      0.52        93
";"[[17 14  5]
 [13 11  6]
 [ 1  6 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:46 sec
Word@0110@All;RandomForest;53.67;53.86;53.86;53.97;"              precision    recall  f1-score   support

          -1       0.50      0.55      0.52        31
           0       0.33      0.23      0.27        31
           1       0.61      0.74      0.67        31

    accuracy                           0.51        93
   macro avg       0.48      0.51      0.49        93
weighted avg       0.48      0.51      0.49        93
";"[[17 12  5]
 [11  7  3]
 [ 3 12 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:3 sec
Word@0110@One;RandomForest;52.97;53.12;53.12;53.25;"              precision    recall  f1-score   support

          -1       0.55      0.55      0.55        31
           0       0.42      0.35      0.39        31
           1       0.56      0.65      0.60        31

    accuracy                           0.52        93
   macro avg       0.51      0.52      0.51        93
weighted avg       0.51      0.52      0.51        93
";"[[17  9  5]
 [ 9 11  6]
 [ 5 11 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:0 sec
Word@0111@All;SVM;57.07;56.96;56.96;57.82;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:45 sec
Word@0111@One;SVM;57.07;56.96;56.96;57.82;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:45 sec
Word@0111@All;RandomForest;53.4;53.59;53.59;53.88;"              precision    recall  f1-score   support

          -1       0.50      0.61      0.55        31
           0       0.42      0.32      0.36        31
           1       0.68      0.68      0.68        31

    accuracy                           0.54        93
   macro avg       0.53      0.54      0.53        93
weighted avg       0.53      0.54      0.53        93
";"[[19 14  5]
 [ 9 10  5]
 [ 3  7 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:2 sec
Word@0111@One;RandomForest;53.95;54.12;54.12;54.27;"              precision    recall  f1-score   support

          -1       0.62      0.68      0.65        31
           0       0.50      0.42      0.46        31
           1       0.61      0.65      0.62        31

    accuracy                           0.58        93
   macro avg       0.57      0.58      0.58        93
weighted avg       0.57      0.58      0.58        93
";"[[21  8  5]
 [ 7 13  6]
 [ 3 10 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:0 sec
Word@1000@All;SVM;57.46;57.34;57.34;58.29;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:47 sec
Word@1000@One;SVM;57.46;57.34;57.34;58.29;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:52 sec
Word@1000@All;RandomForest;54.6;54.75;54.75;54.92;"              precision    recall  f1-score   support

          -1       0.53      0.55      0.54        31
           0       0.43      0.42      0.43        31
           1       0.65      0.65      0.65        31

    accuracy                           0.54        93
   macro avg       0.54      0.54      0.54        93
weighted avg       0.54      0.54      0.54        93
";"[[17 11  4]
 [10 13  7]
 [ 4  7 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:4 sec
Word@1000@One;RandomForest;54.14;54.33;54.33;54.42;"              precision    recall  f1-score   support

          -1       0.56      0.61      0.58        31
           0       0.43      0.32      0.37        31
           1       0.56      0.65      0.60        31

    accuracy                           0.53        93
   macro avg       0.52      0.53      0.52        93
weighted avg       0.52      0.53      0.52        93
";"[[19 11  4]
 [ 6 10  7]
 [ 6 10 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:1 sec
Word@1001@All;SVM;57.25;57.13;57.13;58.01;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:46 sec
Word@1001@One;SVM;57.25;57.13;57.13;58.01;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:47 sec
Word@1001@All;RandomForest;53.46;53.65;53.65;53.82;"              precision    recall  f1-score   support

          -1       0.52      0.55      0.53        31
           0       0.44      0.35      0.39        31
           1       0.60      0.68      0.64        31

    accuracy                           0.53        93
   macro avg       0.52      0.53      0.52        93
weighted avg       0.52      0.53      0.52        93
";"[[17 11  5]
 [ 9 11  5]
 [ 5  9 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:2 sec
Word@1001@One;RandomForest;53.72;53.96;53.96;54.1;"              precision    recall  f1-score   support

          -1       0.53      0.52      0.52        31
           0       0.43      0.39      0.41        31
           1       0.60      0.68      0.64        31

    accuracy                           0.53        93
   macro avg       0.52      0.53      0.52        93
weighted avg       0.52      0.53      0.52        93
";"[[16  9  5]
 [11 12  5]
 [ 4 10 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:4 sec
Word@1010@All;SVM;57.54;57.4;57.4;58.38;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:47 sec
Word@1010@One;SVM;57.54;57.4;57.4;58.38;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:45 sec
Word@1010@All;RandomForest;53.49;53.74;53.74;53.91;"              precision    recall  f1-score   support

          -1       0.53      0.58      0.55        31
           0       0.39      0.29      0.33        31
           1       0.56      0.65      0.60        31

    accuracy                           0.51        93
   macro avg       0.49      0.51      0.49        93
weighted avg       0.49      0.51      0.49        93
";"[[18 11  5]
 [ 8  9  6]
 [ 5 11 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:4 sec
Word@1010@One;RandomForest;53.13;53.36;53.36;53.53;"              precision    recall  f1-score   support

          -1       0.59      0.61      0.60        31
           0       0.40      0.32      0.36        31
           1       0.56      0.65      0.60        31

    accuracy                           0.53        93
   macro avg       0.52      0.53      0.52        93
weighted avg       0.52      0.53      0.52        93
";"[[19 10  3]
 [ 7 10  8]
 [ 5 11 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:1 sec
Word@1011@All;SVM;57.25;57.13;57.13;58.02;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:45 sec
Word@1011@One;SVM;57.25;57.13;57.13;58.02;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:45 sec
Word@1011@All;RandomForest;53.13;53.36;53.36;53.41;"              precision    recall  f1-score   support

          -1       0.55      0.71      0.62        31
           0       0.50      0.32      0.39        31
           1       0.64      0.68      0.66        31

    accuracy                           0.57        93
   macro avg       0.56      0.57      0.56        93
weighted avg       0.56      0.57      0.56        93
";"[[22 12  6]
 [ 6 10  4]
 [ 3  9 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:2 sec
Word@1011@One;RandomForest;53.3;53.43;53.43;53.67;"              precision    recall  f1-score   support

          -1       0.56      0.61      0.58        31
           0       0.45      0.42      0.43        31
           1       0.63      0.61      0.62        31

    accuracy                           0.55        93
   macro avg       0.55      0.55      0.55        93
weighted avg       0.55      0.55      0.55        93
";"[[19 10  5]
 [ 9 13  7]
 [ 3  8 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:8 sec
Word@1100@All;SVM;57.34;57.21;57.21;58.17;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:45 sec
Word@1100@One;SVM;57.34;57.21;57.21;58.17;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:45 sec
Word@1100@All;RandomForest;52.31;52.42;52.42;52.65;"              precision    recall  f1-score   support

          -1       0.48      0.52      0.50        31
           0       0.37      0.32      0.34        31
           1       0.61      0.65      0.62        31

    accuracy                           0.49        93
   macro avg       0.49      0.49      0.49        93
weighted avg       0.49      0.49      0.49        93
";"[[16 11  6]
 [12 10  5]
 [ 3 10 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:2 sec
Word@1100@One;RandomForest;54.22;54.32;54.32;54.52;"              precision    recall  f1-score   support

          -1       0.57      0.65      0.61        31
           0       0.44      0.35      0.39        31
           1       0.61      0.65      0.62        31

    accuracy                           0.55        93
   macro avg       0.54      0.55      0.54        93
weighted avg       0.54      0.55      0.54        93
";"[[20 10  5]
 [ 8 11  6]
 [ 3 10 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:5 sec
Word@1101@All;SVM;57.21;57.09;57.09;57.97;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:47 sec
Word@1101@One;SVM;57.21;57.09;57.09;57.97;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:47 sec
Word@1101@All;RandomForest;53.09;53.31;53.31;53.42;"              precision    recall  f1-score   support

          -1       0.54      0.45      0.49        31
           0       0.29      0.29      0.29        31
           1       0.61      0.71      0.66        31

    accuracy                           0.48        93
   macro avg       0.48      0.48      0.48        93
weighted avg       0.48      0.48      0.48        93
";"[[14 11  1]
 [14  9  8]
 [ 3 11 22]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:7 sec
Word@1101@One;RandomForest;53.78;54.01;54.01;54.13;"              precision    recall  f1-score   support

          -1       0.58      0.68      0.63        31
           0       0.50      0.39      0.44        31
           1       0.61      0.65      0.62        31

    accuracy                           0.57        93
   macro avg       0.56      0.57      0.56        93
weighted avg       0.56      0.57      0.56        93
";"[[21  9  6]
 [ 7 12  5]
 [ 3 10 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:4 sec
Word@1110@All;SVM;57.57;57.42;57.42;58.41;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:45 sec
Word@1110@One;SVM;57.57;57.42;57.42;58.41;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:46 sec
Word@1110@All;RandomForest;53.73;53.95;53.95;54.04;"              precision    recall  f1-score   support

          -1       0.63      0.77      0.70        31
           0       0.50      0.29      0.37        31
           1       0.59      0.71      0.65        31

    accuracy                           0.59        93
   macro avg       0.58      0.59      0.57        93
weighted avg       0.58      0.59      0.57        93
";"[[24 11  3]
 [ 3  9  6]
 [ 4 11 22]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:4 sec
Word@1110@One;RandomForest;53.4;53.52;53.52;53.79;"              precision    recall  f1-score   support

          -1       0.53      0.61      0.57        31
           0       0.39      0.29      0.33        31
           1       0.59      0.65      0.62        31

    accuracy                           0.52        93
   macro avg       0.50      0.52      0.51        93
weighted avg       0.50      0.52      0.51        93
";"[[19 11  6]
 [ 9  9  5]
 [ 3 11 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:3 sec
Word@1111@All;SVM;57.21;57.09;57.09;57.98;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:46 sec
Word@1111@One;SVM;57.21;57.09;57.09;57.98;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:48 sec
Word@1111@All;RandomForest;53.36;53.5;53.5;53.71;"              precision    recall  f1-score   support

          -1       0.60      0.58      0.59        31
           0       0.41      0.35      0.38        31
           1       0.56      0.65      0.60        31

    accuracy                           0.53        93
   macro avg       0.52      0.53      0.52        93
weighted avg       0.52      0.53      0.52        93
";"[[18  8  4]
 [ 9 11  7]
 [ 4 12 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:2 sec
Word@1111@One;RandomForest;52.94;53.15;53.15;53.34;"              precision    recall  f1-score   support

          -1       0.53      0.65      0.58        31
           0       0.40      0.26      0.31        31
           1       0.60      0.68      0.64        31

    accuracy                           0.53        93
   macro avg       0.51      0.53      0.51        93
weighted avg       0.51      0.53      0.51        93
";"[[20 13  5]
 [ 7  8  5]
 [ 4 10 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:3 sec
PhonemeFreq@0001@All;SVM;42.76;43.43;43.43;44.29;"              precision    recall  f1-score   support

          -1       0.46      0.61      0.53        31
           0       0.35      0.39      0.37        31
           1       0.61      0.35      0.45        31

    accuracy                           0.45        93
   macro avg       0.48      0.45      0.45        93
weighted avg       0.48      0.45      0.45        93
";"[[19 14  8]
 [10 12 12]
 [ 2  5 11]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:3 sec
PhonemeFreq@0001@One;SVM;41.87;43.04;43.04;42.1;"              precision    recall  f1-score   support

          -1       0.52      0.52      0.52        31
           0       0.33      0.29      0.31        31
           1       0.54      0.61      0.58        31

    accuracy                           0.47        93
   macro avg       0.46      0.47      0.47        93
weighted avg       0.46      0.47      0.47        93
";"[[16 11  4]
 [10  9  8]
 [ 5 11 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:2 sec
PhonemeFreq@0001@All;RandomForest;41.94;42.25;42.25;42.11;"              precision    recall  f1-score   support

          -1       0.36      0.32      0.34        31
           0       0.26      0.29      0.27        31
           1       0.43      0.42      0.43        31

    accuracy                           0.34        93
   macro avg       0.35      0.34      0.35        93
weighted avg       0.35      0.34      0.35        93
";"[[10 12  6]
 [14  9 12]
 [ 7 10 13]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:29 sec
PhonemeFreq@0001@One;RandomForest;39.31;39.95;39.95;39.48;"              precision    recall  f1-score   support

          -1       0.48      0.42      0.45        31
           0       0.39      0.42      0.41        31
           1       0.42      0.45      0.44        31

    accuracy                           0.43        93
   macro avg       0.43      0.43      0.43        93
weighted avg       0.43      0.43      0.43        93
";"[[13  8  6]
 [ 9 13 11]
 [ 9 10 14]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:29 sec
PhonemeFreq@0010@All;SVM;41.98;42.72;42.72;43.54;"              precision    recall  f1-score   support

          -1       0.46      0.61      0.53        31
           0       0.38      0.45      0.41        31
           1       0.60      0.29      0.39        31

    accuracy                           0.45        93
   macro avg       0.48      0.45      0.44        93
weighted avg       0.48      0.45      0.44        93
";"[[19 13  9]
 [10 14 13]
 [ 2  4  9]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:5 sec
PhonemeFreq@0010@One;SVM;41.14;42.28;42.28;41.58;"              precision    recall  f1-score   support

          -1       0.50      0.52      0.51        31
           0       0.31      0.26      0.28        31
           1       0.51      0.58      0.55        31

    accuracy                           0.45        93
   macro avg       0.44      0.45      0.44        93
weighted avg       0.44      0.45      0.44        93
";"[[16 11  5]
 [10  8  8]
 [ 5 12 18]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:2 sec
PhonemeFreq@0010@All;RandomForest;42.13;42.47;42.47;42.4;"              precision    recall  f1-score   support

          -1       0.42      0.42      0.42        31
           0       0.28      0.29      0.29        31
           1       0.47      0.45      0.46        31

    accuracy                           0.39        93
   macro avg       0.39      0.39      0.39        93
weighted avg       0.39      0.39      0.39        93
";"[[13 11  7]
 [13  9 10]
 [ 5 11 14]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:31 sec
PhonemeFreq@0010@One;RandomForest;39.18;39.69;39.69;39.43;"              precision    recall  f1-score   support

          -1       0.42      0.45      0.44        31
           0       0.37      0.35      0.36        31
           1       0.40      0.39      0.39        31

    accuracy                           0.40        93
   macro avg       0.40      0.40      0.40        93
weighted avg       0.40      0.40      0.40        93
";"[[14 11  8]
 [ 8 11 11]
 [ 9  9 12]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:42 sec
