model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
Word@0110@One;SVM;39.4;40.55;40.55;41.08;"              precision    recall  f1-score   support

          -1       0.34      0.23      0.27        44
           0       0.31      0.25      0.28        44
           1       0.36      0.55      0.43        44

    accuracy                           0.34       132
   macro avg       0.34      0.34      0.33       132
weighted avg       0.34      0.34      0.33       132
";"[[10 12  7]
 [12 11 13]
 [22 21 24]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:7 sec
Word@0110@All;RandomForest;56.33;56.42;56.42;56.61;"              precision    recall  f1-score   support

          -1       0.50      0.41      0.45        44
           0       0.60      0.73      0.66        44
           1       0.56      0.55      0.55        44

    accuracy                           0.56       132
   macro avg       0.55      0.56      0.55       132
weighted avg       0.55      0.56      0.55       132
";"[[18  7 11]
 [12 32  9]
 [14  5 24]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:2 sec
Word@0110@One;RandomForest;56.43;56.5;56.5;56.77;"              precision    recall  f1-score   support

          -1       0.43      0.34      0.38        44
           0       0.57      0.68      0.62        44
           1       0.52      0.52      0.52        44

    accuracy                           0.52       132
   macro avg       0.51      0.52      0.51       132
weighted avg       0.51      0.52      0.51       132
";"[[15  7 13]
 [15 30  8]
 [14  7 23]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:3 sec
Word@0111@All;SVM;46.68;46.91;46.91;47.46;"              precision    recall  f1-score   support

          -1       0.42      0.34      0.37        44
           0       0.37      0.30      0.33        44
           1       0.41      0.57      0.48        44

    accuracy                           0.40       132
   macro avg       0.40      0.40      0.39       132
weighted avg       0.40      0.40      0.39       132
";"[[15 12  9]
 [12 13 10]
 [17 19 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:6 sec
Word@0111@One;SVM;46.68;46.91;46.91;47.46;"              precision    recall  f1-score   support

          -1       0.42      0.34      0.37        44
           0       0.37      0.30      0.33        44
           1       0.41      0.57      0.48        44

    accuracy                           0.40       132
   macro avg       0.40      0.40      0.39       132
weighted avg       0.40      0.40      0.39       132
";"[[15 12  9]
 [12 13 10]
 [17 19 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:6 sec
Word@0111@All;RandomForest;58.89;58.97;58.97;59.27;"              precision    recall  f1-score   support

          -1       0.55      0.48      0.51        44
           0       0.57      0.64      0.60        44
           1       0.60      0.61      0.61        44

    accuracy                           0.58       132
   macro avg       0.57      0.58      0.57       132
weighted avg       0.57      0.58      0.57       132
";"[[21  8  9]
 [13 28  8]
 [10  8 27]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:2 sec
Word@0111@One;RandomForest;58.9;58.95;58.95;59.23;"              precision    recall  f1-score   support

          -1       0.50      0.48      0.49        44
           0       0.57      0.64      0.60        44
           1       0.59      0.55      0.56        44

    accuracy                           0.55       132
   macro avg       0.55      0.55      0.55       132
weighted avg       0.55      0.55      0.55       132
";"[[21  9 12]
 [13 28  8]
 [10  7 24]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:3 sec
Word@1000@All;SVM;48.19;48.24;48.24;48.88;"              precision    recall  f1-score   support

          -1       0.42      0.34      0.37        44
           0       0.33      0.41      0.37        44
           1       0.43      0.41      0.42        44

    accuracy                           0.39       132
   macro avg       0.39      0.39      0.39       132
weighted avg       0.39      0.39      0.39       132
";"[[15 13  8]
 [18 18 18]
 [11 13 18]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:7 sec
Word@1000@One;SVM;48.19;48.24;48.24;48.88;"              precision    recall  f1-score   support

          -1       0.42      0.34      0.37        44
           0       0.33      0.41      0.37        44
           1       0.43      0.41      0.42        44

    accuracy                           0.39       132
   macro avg       0.39      0.39      0.39       132
weighted avg       0.39      0.39      0.39       132
";"[[15 13  8]
 [18 18 18]
 [11 13 18]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:7 sec
Word@1000@All;RandomForest;59.58;59.65;59.65;59.96;"              precision    recall  f1-score   support

          -1       0.52      0.50      0.51        44
           0       0.57      0.66      0.61        44
           1       0.62      0.55      0.58        44

    accuracy                           0.57       132
   macro avg       0.57      0.57      0.57       132
weighted avg       0.57      0.57      0.57       132
";"[[22  8 12]
 [14 29  8]
 [ 8  7 24]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:3 sec
Word@1000@One;RandomForest;59.29;59.37;59.37;59.67;"              precision    recall  f1-score   support

          -1       0.56      0.45      0.50        44
           0       0.51      0.57      0.54        44
           1       0.53      0.57      0.55        44

    accuracy                           0.53       132
   macro avg       0.53      0.53      0.53       132
weighted avg       0.53      0.53      0.53       132
";"[[20  7  9]
 [14 25 10]
 [10 12 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:4 sec
Word@1001@All;SVM;47.29;47.45;47.45;47.89;"              precision    recall  f1-score   support

          -1       0.42      0.39      0.40        44
           0       0.31      0.23      0.26        44
           1       0.42      0.57      0.48        44

    accuracy                           0.39       132
   macro avg       0.38      0.39      0.38       132
weighted avg       0.38      0.39      0.38       132
";"[[17 14  9]
 [12 10 10]
 [15 20 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:6 sec
Word@1001@One;SVM;47.29;47.45;47.45;47.89;"              precision    recall  f1-score   support

          -1       0.42      0.39      0.40        44
           0       0.31      0.23      0.26        44
           1       0.42      0.57      0.48        44

    accuracy                           0.39       132
   macro avg       0.38      0.39      0.38       132
weighted avg       0.38      0.39      0.38       132
";"[[17 14  9]
 [12 10 10]
 [15 20 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:7 sec
Word@1001@All;RandomForest;59.43;59.55;59.55;59.76;"              precision    recall  f1-score   support

          -1       0.48      0.52      0.50        44
           0       0.59      0.59      0.59        44
           1       0.68      0.61      0.64        44

    accuracy                           0.58       132
   macro avg       0.58      0.58      0.58       132
weighted avg       0.58      0.58      0.58       132
";"[[23 13 12]
 [13 26  5]
 [ 8  5 27]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:3 sec
Word@1001@One;RandomForest;59.4;59.5;59.5;59.74;"              precision    recall  f1-score   support

          -1       0.44      0.43      0.44        44
           0       0.54      0.57      0.56        44
           1       0.58      0.57      0.57        44

    accuracy                           0.52       132
   macro avg       0.52      0.52      0.52       132
weighted avg       0.52      0.52      0.52       132
";"[[19 12 12]
 [14 25  7]
 [11  7 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:3 sec
Word@1010@All;SVM;48.57;48.6;48.6;49.36;"              precision    recall  f1-score   support

          -1       0.44      0.39      0.41        44
           0       0.37      0.45      0.41        44
           1       0.46      0.41      0.43        44

    accuracy                           0.42       132
   macro avg       0.42      0.42      0.42       132
weighted avg       0.42      0.42      0.42       132
";"[[17 12 10]
 [18 20 16]
 [ 9 12 18]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:7 sec
Word@1010@One;SVM;48.57;48.6;48.6;49.36;"              precision    recall  f1-score   support

          -1       0.44      0.39      0.41        44
           0       0.37      0.45      0.41        44
           1       0.46      0.41      0.43        44

    accuracy                           0.42       132
   macro avg       0.42      0.42      0.42       132
weighted avg       0.42      0.42      0.42       132
";"[[17 12 10]
 [18 20 16]
 [ 9 12 18]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:6 sec
Word@1010@All;RandomForest;59.57;59.67;59.67;59.94;"              precision    recall  f1-score   support

          -1       0.56      0.45      0.50        44
           0       0.56      0.70      0.63        44
           1       0.59      0.55      0.56        44

    accuracy                           0.57       132
   macro avg       0.57      0.57      0.56       132
weighted avg       0.57      0.57      0.56       132
";"[[20  6 10]
 [14 31 10]
 [10  7 24]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:3 sec
Word@1010@One;RandomForest;59.73;59.83;59.83;60.08;"              precision    recall  f1-score   support

          -1       0.51      0.48      0.49        44
           0       0.53      0.61      0.57        44
           1       0.55      0.50      0.52        44

    accuracy                           0.53       132
   macro avg       0.53      0.53      0.53       132
weighted avg       0.53      0.53      0.53       132
";"[[21 10 10]
 [12 27 12]
 [11  7 22]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:3 sec
Word@1011@All;SVM;47.24;47.43;47.43;48.08;"              precision    recall  f1-score   support

          -1       0.42      0.36      0.39        44
           0       0.34      0.27      0.30        44
           1       0.42      0.57      0.49        44

    accuracy                           0.40       132
   macro avg       0.40      0.40      0.39       132
weighted avg       0.40      0.40      0.39       132
";"[[16 13  9]
 [13 12 10]
 [15 19 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:7 sec
Word@1011@One;SVM;47.24;47.43;47.43;48.08;"              precision    recall  f1-score   support

          -1       0.42      0.36      0.39        44
           0       0.34      0.27      0.30        44
           1       0.42      0.57      0.49        44

    accuracy                           0.40       132
   macro avg       0.40      0.40      0.39       132
weighted avg       0.40      0.40      0.39       132
";"[[16 13  9]
 [13 12 10]
 [15 19 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:6 sec
Word@1011@All;RandomForest;59.9;59.98;59.98;60.17;"              precision    recall  f1-score   support

          -1       0.51      0.50      0.51        44
           0       0.56      0.64      0.60        44
           1       0.62      0.55      0.58        44

    accuracy                           0.56       132
   macro avg       0.56      0.56      0.56       132
weighted avg       0.56      0.56      0.56       132
";"[[22  9 12]
 [14 28  8]
 [ 8  7 24]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:3 sec
Word@1011@One;RandomForest;59.46;59.54;59.54;59.84;"              precision    recall  f1-score   support

          -1       0.49      0.45      0.47        44
           0       0.56      0.61      0.59        44
           1       0.60      0.59      0.60        44

    accuracy                           0.55       132
   macro avg       0.55      0.55      0.55       132
weighted avg       0.55      0.55      0.55       132
";"[[20 10 11]
 [14 27  7]
 [10  7 26]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:3 sec
Word@1100@All;SVM;48.16;48.15;48.15;49.29;"              precision    recall  f1-score   support

          -1       0.42      0.34      0.37        44
           0       0.33      0.45      0.38        44
           1       0.46      0.36      0.41        44

    accuracy                           0.39       132
   macro avg       0.40      0.39      0.39       132
weighted avg       0.40      0.39      0.39       132
";"[[15 13  8]
 [21 20 20]
 [ 8 11 16]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:6 sec
Word@1100@One;SVM;48.16;48.15;48.15;49.29;"              precision    recall  f1-score   support

          -1       0.42      0.34      0.37        44
           0       0.33      0.45      0.38        44
           1       0.46      0.36      0.41        44

    accuracy                           0.39       132
   macro avg       0.40      0.39      0.39       132
weighted avg       0.40      0.39      0.39       132
";"[[15 13  8]
 [21 20 20]
 [ 8 11 16]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:6 sec
Word@1100@All;RandomForest;58.88;58.98;58.98;59.25;"              precision    recall  f1-score   support

          -1       0.43      0.41      0.42        44
           0       0.57      0.64      0.60        44
           1       0.59      0.55      0.56        44

    accuracy                           0.53       132
   macro avg       0.53      0.53      0.53       132
weighted avg       0.53      0.53      0.53       132
";"[[18 10 14]
 [15 28  6]
 [11  6 24]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:3 sec
Word@1100@One;RandomForest;59.37;59.41;59.41;59.77;"              precision    recall  f1-score   support

          -1       0.45      0.41      0.43        44
           0       0.54      0.61      0.57        44
           1       0.57      0.55      0.56        44

    accuracy                           0.52       132
   macro avg       0.52      0.52      0.52       132
weighted avg       0.52      0.52      0.52       132
";"[[18  9 13]
 [16 27  7]
 [10  8 24]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:3 sec
Word@1101@All;SVM;47.93;47.93;47.93;49.29;"              precision    recall  f1-score   support

          -1       0.42      0.32      0.36        44
           0       0.37      0.43      0.40        44
           1       0.46      0.50      0.48        44

    accuracy                           0.42       132
   macro avg       0.42      0.42      0.41       132
weighted avg       0.42      0.42      0.41       132
";"[[14 10  9]
 [19 19 13]
 [11 15 22]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:7 sec
Word@1101@One;SVM;47.93;47.93;47.93;49.29;"              precision    recall  f1-score   support

          -1       0.42      0.32      0.36        44
           0       0.37      0.43      0.40        44
           1       0.46      0.50      0.48        44

    accuracy                           0.42       132
   macro avg       0.42      0.42      0.41       132
weighted avg       0.42      0.42      0.41       132
";"[[14 10  9]
 [19 19 13]
 [11 15 22]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:6 sec
Word@1101@All;RandomForest;59.33;59.43;59.43;59.65;"              precision    recall  f1-score   support

          -1       0.54      0.57      0.56        44
           0       0.57      0.57      0.57        44
           1       0.55      0.52      0.53        44

    accuracy                           0.55       132
   macro avg       0.55      0.55      0.55       132
weighted avg       0.55      0.55      0.55       132
";"[[25  9 12]
 [10 25  9]
 [ 9 10 23]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:3 sec
Word@1101@One;RandomForest;60.01;60.1;60.1;60.32;"              precision    recall  f1-score   support

          -1       0.51      0.52      0.52        44
           0       0.58      0.64      0.61        44
           1       0.67      0.59      0.63        44

    accuracy                           0.58       132
   macro avg       0.59      0.58      0.58       132
weighted avg       0.59      0.58      0.58       132
";"[[23 10 12]
 [14 28  6]
 [ 7  6 26]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:4 sec
Word@1110@All;SVM;48.44;48.42;48.42;49.8;"              precision    recall  f1-score   support

          -1       0.43      0.36      0.40        44
           0       0.34      0.45      0.39        44
           1       0.43      0.36      0.40        44

    accuracy                           0.39       132
   macro avg       0.40      0.39      0.39       132
weighted avg       0.40      0.39      0.39       132
";"[[16 11 10]
 [20 20 18]
 [ 8 13 16]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:7 sec
Word@1110@One;SVM;48.44;48.42;48.42;49.8;"              precision    recall  f1-score   support

          -1       0.43      0.36      0.40        44
           0       0.34      0.45      0.39        44
           1       0.43      0.36      0.40        44

    accuracy                           0.39       132
   macro avg       0.40      0.39      0.39       132
weighted avg       0.40      0.39      0.39       132
";"[[16 11 10]
 [20 20 18]
 [ 8 13 16]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:7 sec
Word@1110@All;RandomForest;59.7;59.76;59.76;60.14;"              precision    recall  f1-score   support

          -1       0.49      0.48      0.48        44
           0       0.54      0.50      0.52        44
           1       0.54      0.59      0.57        44

    accuracy                           0.52       132
   macro avg       0.52      0.52      0.52       132
weighted avg       0.52      0.52      0.52       132
";"[[21 10 12]
 [13 22  6]
 [10 12 26]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:4 sec
Word@1110@One;RandomForest;59.86;59.94;59.94;60.27;"              precision    recall  f1-score   support

          -1       0.55      0.50      0.52        44
           0       0.55      0.64      0.59        44
           1       0.56      0.52      0.54        44

    accuracy                           0.55       132
   macro avg       0.55      0.55      0.55       132
weighted avg       0.55      0.55      0.55       132
";"[[22  8 10]
 [12 28 11]
 [10  8 23]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:4 sec
Word@1111@All;SVM;48.16;48.18;48.18;49.65;"              precision    recall  f1-score   support

          -1       0.44      0.32      0.37        44
           0       0.39      0.45      0.42        44
           1       0.47      0.52      0.49        44

    accuracy                           0.43       132
   macro avg       0.43      0.43      0.43       132
weighted avg       0.43      0.43      0.43       132
";"[[14  9  9]
 [19 20 12]
 [11 15 23]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:8 sec
Word@1111@One;SVM;48.16;48.18;48.18;49.65;"              precision    recall  f1-score   support

          -1       0.44      0.32      0.37        44
           0       0.39      0.45      0.42        44
           1       0.47      0.52      0.49        44

    accuracy                           0.43       132
   macro avg       0.43      0.43      0.43       132
weighted avg       0.43      0.43      0.43       132
";"[[14  9  9]
 [19 20 12]
 [11 15 23]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:7 sec
Word@1111@All;RandomForest;59.84;59.92;59.92;60.25;"              precision    recall  f1-score   support

          -1       0.51      0.52      0.52        44
           0       0.59      0.61      0.60        44
           1       0.61      0.57      0.59        44

    accuracy                           0.57       132
   macro avg       0.57      0.57      0.57       132
weighted avg       0.57      0.57      0.57       132
";"[[23 10 12]
 [12 27  7]
 [ 9  7 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:4 sec
Word@1111@One;RandomForest;59.82;59.92;59.92;60.1;"              precision    recall  f1-score   support

          -1       0.51      0.52      0.52        44
           0       0.60      0.66      0.63        44
           1       0.64      0.57      0.60        44

    accuracy                           0.58       132
   macro avg       0.59      0.58      0.58       132
weighted avg       0.59      0.58      0.58       132
";"[[23 11 11]
 [11 29  8]
 [10  4 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;0 hour:1 min:3 sec
PhonemeFreq@0001@All;SVM;46.03;46.41;46.41;46.39;"              precision    recall  f1-score   support

          -1       0.30      0.36      0.33        44
           0       0.32      0.27      0.29        44
           1       0.44      0.41      0.42        44

    accuracy                           0.35       132
   macro avg       0.35      0.35      0.35       132
weighted avg       0.35      0.35      0.35       132
";"[[16 20 17]
 [17 12  9]
 [11 12 18]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;4 hour:27 min:31 sec
PhonemeFreq@0001@One;SVM;44.05;44.25;44.25;44.27;"              precision    recall  f1-score   support

          -1       0.40      0.39      0.39        44
           0       0.42      0.48      0.45        44
           1       0.41      0.36      0.39        44

    accuracy                           0.41       132
   macro avg       0.41      0.41      0.41       132
weighted avg       0.41      0.41      0.41       132
";"[[17 10 16]
 [17 21 12]
 [10 13 16]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:52 min:25 sec
PhonemeFreq@0001@All;RandomForest;58.46;58.6;58.6;58.88;"              precision    recall  f1-score   support

          -1       0.42      0.50      0.46        44
           0       0.60      0.61      0.61        44
           1       0.66      0.52      0.58        44

    accuracy                           0.55       132
   macro avg       0.56      0.55      0.55       132
weighted avg       0.56      0.55      0.55       132
";"[[22 14 16]
 [13 27  5]
 [ 9  3 23]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;4 hour:25 min:29 sec
PhonemeFreq@0001@One;RandomForest;57.54;57.65;57.65;57.94;"              precision    recall  f1-score   support

          -1       0.53      0.57      0.55        44
           0       0.53      0.57      0.55        44
           1       0.71      0.61      0.66        44

    accuracy                           0.58       132
   macro avg       0.59      0.58      0.59       132
weighted avg       0.59      0.58      0.59       132
";"[[25 15  7]
 [12 25 10]
 [ 7  4 27]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:48 min:51 sec
PhonemeFreq@0010@All;SVM;45.85;46.05;46.05;46.32;"              precision    recall  f1-score   support

          -1       0.27      0.34      0.30        44
           0       0.35      0.32      0.33        44
           1       0.43      0.36      0.40        44

    accuracy                           0.34       132
   macro avg       0.35      0.34      0.34       132
weighted avg       0.35      0.34      0.34       132
";"[[15 21 19]
 [17 14  9]
 [12  9 16]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;4 hour:30 min:26 sec
PhonemeFreq@0010@One;SVM;42.72;42.88;42.88;42.96;"              precision    recall  f1-score   support

          -1       0.35      0.34      0.34        44
           0       0.46      0.50      0.48        44
           1       0.37      0.34      0.35        44

    accuracy                           0.39       132
   macro avg       0.39      0.39      0.39       132
weighted avg       0.39      0.39      0.39       132
";"[[15 10 18]
 [15 22 11]
 [14 12 15]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:50 min:25 sec
PhonemeFreq@0010@All;RandomForest;56.38;56.51;56.51;56.78;"              precision    recall  f1-score   support

          -1       0.37      0.39      0.38        44
           0       0.50      0.57      0.53        44
           1       0.61      0.50      0.55        44

    accuracy                           0.48       132
   macro avg       0.49      0.48      0.49       132
weighted avg       0.49      0.48      0.49       132
";"[[17 15 14]
 [17 25  8]
 [10  4 22]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;4 hour:31 min:2 sec
PhonemeFreq@0010@One;RandomForest;55.45;55.58;55.58;55.86;"              precision    recall  f1-score   support

          -1       0.47      0.50      0.48        44
           0       0.59      0.66      0.62        44
           1       0.69      0.57      0.62        44

    accuracy                           0.58       132
   macro avg       0.58      0.58      0.58       132
weighted avg       0.58      0.58      0.58       132
";"[[22 13 12]
 [13 29  7]
 [ 9  2 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:46 min:4 sec
PhonemeFreq@0011@All;SVM;45.98;46.38;46.38;46.33;"              precision    recall  f1-score   support

          -1       0.30      0.36      0.33        44
           0       0.32      0.27      0.29        44
           1       0.44      0.41      0.42        44

    accuracy                           0.35       132
   macro avg       0.35      0.35      0.35       132
weighted avg       0.35      0.35      0.35       132
";"[[16 20 17]
 [17 12  9]
 [11 12 18]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;4 hour:31 min:39 sec
PhonemeFreq@0011@One;SVM;44.17;44.38;44.38;44.37;"              precision    recall  f1-score   support

          -1       0.40      0.39      0.39        44
           0       0.42      0.48      0.45        44
           1       0.41      0.36      0.39        44

    accuracy                           0.41       132
   macro avg       0.41      0.41      0.41       132
weighted avg       0.41      0.41      0.41       132
";"[[17 10 16]
 [17 21 12]
 [10 13 16]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:47 min:58 sec
PhonemeFreq@0011@All;RandomForest;58.17;58.3;58.3;58.52;"              precision    recall  f1-score   support

          -1       0.43      0.52      0.47        44
           0       0.59      0.55      0.56        44
           1       0.61      0.52      0.56        44

    accuracy                           0.53       132
   macro avg       0.54      0.53      0.53       132
weighted avg       0.54      0.53      0.53       132
";"[[23 15 15]
 [11 24  6]
 [10  5 23]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;4 hour:33 min:50 sec
PhonemeFreq@0011@One;RandomForest;57.39;57.48;57.48;57.78;"              precision    recall  f1-score   support

          -1       0.49      0.52      0.51        44
           0       0.52      0.55      0.53        44
           1       0.67      0.59      0.63        44

    accuracy                           0.55       132
   macro avg       0.56      0.55      0.56       132
weighted avg       0.56      0.55      0.56       132
";"[[23 16  8]
 [12 24 10]
 [ 9  4 26]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:47 min:9 sec
PhonemeFreq@0100@All;SVM;45.68;45.86;45.86;46.18;"              precision    recall  f1-score   support

          -1       0.28      0.36      0.32        44
           0       0.38      0.34      0.36        44
           1       0.43      0.34      0.38        44

    accuracy                           0.35       132
   macro avg       0.36      0.35      0.35       132
weighted avg       0.36      0.35      0.35       132
";"[[16 21 20]
 [16 15  9]
 [12  8 15]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;4 hour:35 min:25 sec
PhonemeFreq@0100@One;SVM;41.69;41.82;41.82;41.94;"              precision    recall  f1-score   support

          -1       0.35      0.39      0.37        44
           0       0.50      0.55      0.52        44
           1       0.40      0.32      0.35        44

    accuracy                           0.42       132
   macro avg       0.42      0.42      0.41       132
weighted avg       0.42      0.42      0.41       132
";"[[17 12 20]
 [14 24 10]
 [13  8 14]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:53 min:30 sec
PhonemeFreq@0100@All;RandomForest;54.83;54.92;54.92;55.22;"              precision    recall  f1-score   support

          -1       0.45      0.43      0.44        44
           0       0.54      0.61      0.57        44
           1       0.62      0.57      0.60        44

    accuracy                           0.54       132
   macro avg       0.54      0.54      0.54       132
weighted avg       0.54      0.54      0.54       132
";"[[19 10 13]
 [17 27  6]
 [ 8  7 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;4 hour:33 min:18 sec
