model_name;word;phoneme;freq_phoneme;valence;arousal;dominance;sum_vad;first_syllable;classifier;f1;accuracy;recall;precision;log_loss;cross_entropy;classification;confusion;sample_train;sample_test;time_processing
Word@1000@One;1;0;0;1;0;0;0;1;SVM;73.56;73.78;73.78;74.6;1.22;0.85;"              precision    recall  f1-score   support

           0       0.73      0.90      0.81        40
           1       0.87      0.68      0.76        40

    accuracy                           0.79        80
   macro avg       0.80      0.79      0.78        80
weighted avg       0.80      0.79      0.78        80
";"[[36 13]
 [ 4 27]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:55 sec
Word@1000@All;1;0;0;1;0;0;0;0;RandomForest;75.05;75.2;75.2;75.76;0.99;0.79;"              precision    recall  f1-score   support

           0       0.74      0.88      0.80        40
           1       0.85      0.70      0.77        40

    accuracy                           0.79        80
   macro avg       0.80      0.79      0.79        80
weighted avg       0.80      0.79      0.79        80
";"[[35 12]
 [ 5 28]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:52 sec
Word@1000@One;1;0;0;1;0;0;0;1;RandomForest;75.43;75.58;75.58;76.15;0.99;0.79;"              precision    recall  f1-score   support

           0       0.76      0.93      0.83        40
           1       0.90      0.70      0.79        40

    accuracy                           0.81        80
   macro avg       0.83      0.81      0.81        80
weighted avg       0.83      0.81      0.81        80
";"[[37 12]
 [ 3 28]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:50 sec
Word@1001@All;1;0;0;1;0;0;1;0;SVM;73.29;73.5;73.5;74.27;1.22;0.85;"              precision    recall  f1-score   support

           0       0.73      0.93      0.81        40
           1       0.90      0.65      0.75        40

    accuracy                           0.79        80
   macro avg       0.81      0.79      0.78        80
weighted avg       0.81      0.79      0.78        80
";"[[37 14]
 [ 3 26]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:56 sec
Word@1001@One;1;0;0;1;0;0;1;1;SVM;73.29;73.5;73.5;74.27;1.22;0.85;"              precision    recall  f1-score   support

           0       0.73      0.93      0.81        40
           1       0.90      0.65      0.75        40

    accuracy                           0.79        80
   macro avg       0.81      0.79      0.78        80
weighted avg       0.81      0.79      0.78        80
";"[[37 14]
 [ 3 26]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:56 sec
Word@1001@All;1;0;0;1;0;0;1;0;RandomForest;75.87;75.97;75.97;76.4;0.99;0.79;"              precision    recall  f1-score   support

           0       0.70      0.82      0.76        40
           1       0.79      0.65      0.71        40

    accuracy                           0.74        80
   macro avg       0.75      0.74      0.74        80
weighted avg       0.75      0.74      0.74        80
";"[[33 14]
 [ 7 26]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:52 sec
Word@1001@One;1;0;0;1;0;0;1;1;RandomForest;75.13;75.25;75.25;75.75;0.99;0.78;"              precision    recall  f1-score   support

           0       0.72      0.82      0.77        40
           1       0.79      0.68      0.73        40

    accuracy                           0.75        80
   macro avg       0.76      0.75      0.75        80
weighted avg       0.76      0.75      0.75        80
";"[[33 13]
 [ 7 27]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:54 sec
Word@1010@All;1;0;0;1;0;1;0;0;SVM;73.65;73.85;73.85;74.65;1.22;0.85;"              precision    recall  f1-score   support

           0       0.72      0.90      0.80        40
           1       0.87      0.65      0.74        40

    accuracy                           0.78        80
   macro avg       0.79      0.78      0.77        80
weighted avg       0.79      0.78      0.77        80
";"[[36 14]
 [ 4 26]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:56 sec
Word@1010@One;1;0;0;1;0;1;0;1;SVM;73.65;73.85;73.85;74.65;1.22;0.85;"              precision    recall  f1-score   support

           0       0.72      0.90      0.80        40
           1       0.87      0.65      0.74        40

    accuracy                           0.78        80
   macro avg       0.79      0.78      0.77        80
weighted avg       0.79      0.78      0.77        80
";"[[36 14]
 [ 4 26]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:56 sec
Word@1010@All;1;0;0;1;0;1;0;0;RandomForest;75.31;75.43;75.43;75.89;0.99;0.79;"              precision    recall  f1-score   support

           0       0.74      0.88      0.80        40
           1       0.85      0.70      0.77        40

    accuracy                           0.79        80
   macro avg       0.80      0.79      0.79        80
weighted avg       0.80      0.79      0.79        80
";"[[35 12]
 [ 5 28]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:52 sec
Word@1010@One;1;0;0;1;0;1;0;1;RandomForest;75.11;75.25;75.25;75.82;0.99;0.79;"              precision    recall  f1-score   support

           0       0.70      0.88      0.78        40
           1       0.83      0.62      0.71        40

    accuracy                           0.75        80
   macro avg       0.77      0.75      0.75        80
weighted avg       0.77      0.75      0.75        80
";"[[35 15]
 [ 5 25]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:51 sec
Word@1011@All;1;0;0;1;0;1;1;0;SVM;73.27;73.47;73.47;74.27;1.22;0.85;"              precision    recall  f1-score   support

           0       0.71      0.93      0.80        40
           1       0.89      0.62      0.74        40

    accuracy                           0.78        80
   macro avg       0.80      0.78      0.77        80
weighted avg       0.80      0.78      0.77        80
";"[[37 15]
 [ 3 25]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:56 sec
Word@1011@One;1;0;0;1;0;1;1;1;SVM;73.27;73.47;73.47;74.27;1.22;0.85;"              precision    recall  f1-score   support

           0       0.71      0.93      0.80        40
           1       0.89      0.62      0.74        40

    accuracy                           0.78        80
   macro avg       0.80      0.78      0.77        80
weighted avg       0.80      0.78      0.77        80
";"[[37 15]
 [ 3 25]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:55 sec
Word@1011@All;1;0;0;1;0;1;1;0;RandomForest;75.26;75.38;75.38;75.85;0.99;0.79;"              precision    recall  f1-score   support

           0       0.71      0.85      0.77        40
           1       0.81      0.65      0.72        40

    accuracy                           0.75        80
   macro avg       0.76      0.75      0.75        80
weighted avg       0.76      0.75      0.75        80
";"[[34 14]
 [ 6 26]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:51 sec
Word@1011@One;1;0;0;1;0;1;1;1;RandomForest;75.11;75.25;75.25;75.81;0.99;0.79;"              precision    recall  f1-score   support

           0       0.74      0.85      0.79        40
           1       0.82      0.70      0.76        40

    accuracy                           0.78        80
   macro avg       0.78      0.77      0.77        80
weighted avg       0.78      0.78      0.77        80
";"[[34 12]
 [ 6 28]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:52 sec
Word@1100@All;1;0;0;1;1;0;0;0;SVM;73.61;73.82;73.82;74.62;1.22;0.85;"              precision    recall  f1-score   support

           0       0.73      0.90      0.81        40
           1       0.87      0.68      0.76        40

    accuracy                           0.79        80
   macro avg       0.80      0.79      0.78        80
weighted avg       0.80      0.79      0.78        80
";"[[36 13]
 [ 4 27]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:55 sec
Word@1100@One;1;0;0;1;1;0;0;1;SVM;73.61;73.82;73.82;74.62;1.22;0.85;"              precision    recall  f1-score   support

           0       0.73      0.90      0.81        40
           1       0.87      0.68      0.76        40

    accuracy                           0.79        80
   macro avg       0.80      0.79      0.78        80
weighted avg       0.80      0.79      0.78        80
";"[[36 13]
 [ 4 27]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:55 sec
Word@1100@All;1;0;0;1;1;0;0;0;RandomForest;74.99;75.1;75.1;75.55;0.99;0.78;"              precision    recall  f1-score   support

           0       0.70      0.82      0.76        40
           1       0.79      0.65      0.71        40

    accuracy                           0.74        80
   macro avg       0.75      0.74      0.74        80
weighted avg       0.75      0.74      0.74        80
";"[[33 14]
 [ 7 26]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:50 sec
Word@1100@One;1;0;0;1;1;0;0;1;RandomForest;74.58;74.73;74.73;75.3;0.99;0.79;"              precision    recall  f1-score   support

           0       0.72      0.85      0.78        40
           1       0.82      0.68      0.74        40

    accuracy                           0.76        80
   macro avg       0.77      0.76      0.76        80
weighted avg       0.77      0.76      0.76        80
";"[[34 13]
 [ 6 27]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:51 sec
Word@1101@All;1;0;0;1;1;0;1;0;SVM;73.34;73.55;73.55;74.33;1.22;0.85;"              precision    recall  f1-score   support

           0       0.73      0.93      0.81        40
           1       0.90      0.65      0.75        40

    accuracy                           0.79        80
   macro avg       0.81      0.79      0.78        80
weighted avg       0.81      0.79      0.78        80
";"[[37 14]
 [ 3 26]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:55 sec
Word@1101@One;1;0;0;1;1;0;1;1;SVM;73.34;73.55;73.55;74.33;1.22;0.85;"              precision    recall  f1-score   support

           0       0.73      0.93      0.81        40
           1       0.90      0.65      0.75        40

    accuracy                           0.79        80
   macro avg       0.81      0.79      0.78        80
weighted avg       0.81      0.79      0.78        80
";"[[37 14]
 [ 3 26]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:55 sec
Word@1101@All;1;0;0;1;1;0;1;0;RandomForest;75.37;75.53;75.52;76.16;0.99;0.79;"              precision    recall  f1-score   support

           0       0.73      0.88      0.80        40
           1       0.84      0.68      0.75        40

    accuracy                           0.78        80
   macro avg       0.79      0.78      0.77        80
weighted avg       0.79      0.78      0.77        80
";"[[35 13]
 [ 5 27]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:50 sec
Word@1101@One;1;0;0;1;1;0;1;1;RandomForest;75.58;75.7;75.7;76.18;0.99;0.79;"              precision    recall  f1-score   support

           0       0.72      0.85      0.78        40
           1       0.82      0.68      0.74        40

    accuracy                           0.76        80
   macro avg       0.77      0.76      0.76        80
weighted avg       0.77      0.76      0.76        80
";"[[34 13]
 [ 6 27]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:53 sec
Word@1110@All;1;0;0;1;1;1;0;0;SVM;73.64;73.85;73.85;74.66;1.22;0.85;"              precision    recall  f1-score   support

           0       0.72      0.90      0.80        40
           1       0.87      0.65      0.74        40

    accuracy                           0.78        80
   macro avg       0.79      0.78      0.77        80
weighted avg       0.79      0.78      0.77        80
";"[[36 14]
 [ 4 26]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:55 sec
Word@1110@One;1;0;0;1;1;1;0;1;SVM;73.64;73.85;73.85;74.66;1.22;0.85;"              precision    recall  f1-score   support

           0       0.72      0.90      0.80        40
           1       0.87      0.65      0.74        40

    accuracy                           0.78        80
   macro avg       0.79      0.78      0.77        80
weighted avg       0.79      0.78      0.77        80
";"[[36 14]
 [ 4 26]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:57 sec
Word@1110@All;1;0;0;1;1;1;0;0;RandomForest;75.68;75.8;75.8;76.27;0.99;0.79;"              precision    recall  f1-score   support

           0       0.74      0.85      0.79        40
           1       0.82      0.70      0.76        40

    accuracy                           0.78        80
   macro avg       0.78      0.77      0.77        80
weighted avg       0.78      0.78      0.77        80
";"[[34 12]
 [ 6 28]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:52 sec
Word@1110@One;1;0;0;1;1;1;0;1;RandomForest;75.6;75.72;75.72;76.28;0.99;0.79;"              precision    recall  f1-score   support

           0       0.75      0.82      0.79        40
           1       0.81      0.72      0.76        40

    accuracy                           0.78        80
   macro avg       0.78      0.77      0.77        80
weighted avg       0.78      0.78      0.77        80
";"[[33 11]
 [ 7 29]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:53 sec
Word@1111@All;1;0;0;1;1;1;1;0;SVM;73.24;73.45;73.45;74.24;1.22;0.85;"              precision    recall  f1-score   support

           0       0.71      0.93      0.80        40
           1       0.89      0.62      0.74        40

    accuracy                           0.78        80
   macro avg       0.80      0.78      0.77        80
weighted avg       0.80      0.78      0.77        80
";"[[37 15]
 [ 3 25]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:55 sec
Word@1111@One;1;0;0;1;1;1;1;1;SVM;73.24;73.45;73.45;74.24;1.22;0.85;"              precision    recall  f1-score   support

           0       0.71      0.93      0.80        40
           1       0.89      0.62      0.74        40

    accuracy                           0.78        80
   macro avg       0.80      0.78      0.77        80
weighted avg       0.80      0.78      0.77        80
";"[[37 15]
 [ 3 25]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:55 sec
Word@1111@All;1;0;0;1;1;1;1;0;RandomForest;74.75;74.9;74.9;75.53;0.99;0.79;"              precision    recall  f1-score   support

           0       0.71      0.88      0.79        40
           1       0.84      0.65      0.73        40

    accuracy                           0.76        80
   macro avg       0.78      0.76      0.76        80
weighted avg       0.78      0.76      0.76        80
";"[[35 14]
 [ 5 26]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:54 sec
Word@1111@One;1;0;0;1;1;1;1;1;RandomForest;75.93;76.03;76.03;76.43;0.99;0.79;"              precision    recall  f1-score   support

           0       0.77      0.90      0.83        40
           1       0.88      0.72      0.79        40

    accuracy                           0.81        80
   macro avg       0.82      0.81      0.81        80
weighted avg       0.82      0.81      0.81        80
";"[[36 11]
 [ 4 29]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:0 min:53 sec
PhonemeFreq@0001@All;0;1;1;0;0;0;1;0;SVM;58.71;58.82;58.82;58.92;0.79;0.72;"              precision    recall  f1-score   support

           0       0.58      0.62      0.60        40
           1       0.59      0.55      0.57        40

    accuracy                           0.59        80
   macro avg       0.59      0.59      0.59        80
weighted avg       0.59      0.59      0.59        80
";"[[25 18]
 [15 22]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:2 min:14 sec
PhonemeFreq@0001@One;0;1;1;0;0;0;1;1;SVM;59.49;59.7;59.7;59.86;0.8;0.73;"              precision    recall  f1-score   support

           0       0.63      0.68      0.65        40
           1       0.65      0.60      0.62        40

    accuracy                           0.64        80
   macro avg       0.64      0.64      0.64        80
weighted avg       0.64      0.64      0.64        80
";"[[27 16]
 [13 24]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:2 min:13 sec
PhonemeFreq@0001@All;0;1;1;0;0;0;1;0;RandomForest;64.49;64.57;64.58;64.72;0.81;0.74;"              precision    recall  f1-score   support

           0       0.60      0.68      0.64        40
           1       0.63      0.55      0.59        40

    accuracy                           0.61        80
   macro avg       0.61      0.61      0.61        80
weighted avg       0.61      0.61      0.61        80
";"[[27 18]
 [13 22]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:1 min:40 sec
PhonemeFreq@0001@One;0;1;1;0;0;0;1;1;RandomForest;64.69;64.8;64.8;64.98;0.8;0.73;"              precision    recall  f1-score   support

           0       0.68      0.70      0.69        40
           1       0.69      0.68      0.68        40

    accuracy                           0.69        80
   macro avg       0.69      0.69      0.69        80
weighted avg       0.69      0.69      0.69        80
";"[[28 13]
 [12 27]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:1 min:40 sec
PhonemeFreq@0010@All;0;1;1;0;0;1;0;0;SVM;58.46;58.58;58.58;58.7;0.77;0.71;"              precision    recall  f1-score   support

           0       0.57      0.68      0.62        40
           1       0.61      0.50      0.55        40

    accuracy                           0.59        80
   macro avg       0.59      0.59      0.58        80
weighted avg       0.59      0.59      0.58        80
";"[[27 20]
 [13 20]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:2 min:16 sec
PhonemeFreq@0010@One;0;1;1;0;0;1;0;1;SVM;58.98;59.25;59.25;59.38;0.78;0.72;"              precision    recall  f1-score   support

           0       0.58      0.65      0.61        40
           1       0.60      0.53      0.56        40

    accuracy                           0.59        80
   macro avg       0.59      0.59      0.59        80
weighted avg       0.59      0.59      0.59        80
";"[[26 19]
 [14 21]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:2 min:16 sec
PhonemeFreq@0010@All;0;1;1;0;0;1;0;0;RandomForest;64.33;64.42;64.42;64.58;0.81;0.74;"              precision    recall  f1-score   support

           0       0.65      0.80      0.72        40
           1       0.74      0.57      0.65        40

    accuracy                           0.69        80
   macro avg       0.70      0.69      0.68        80
weighted avg       0.70      0.69      0.68        80
";"[[32 17]
 [ 8 23]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:1 min:41 sec
PhonemeFreq@0010@One;0;1;1;0;0;1;0;1;RandomForest;63.37;63.5;63.5;63.67;0.8;0.73;"              precision    recall  f1-score   support

           0       0.64      0.68      0.66        40
           1       0.66      0.62      0.64        40

    accuracy                           0.65        80
   macro avg       0.65      0.65      0.65        80
weighted avg       0.65      0.65      0.65        80
";"[[27 15]
 [13 25]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:1 min:40 sec
PhonemeFreq@0011@All;0;1;1;0;0;1;1;0;SVM;58.82;58.92;58.92;59.02;0.79;0.72;"              precision    recall  f1-score   support

           0       0.58      0.62      0.60        40
           1       0.59      0.55      0.57        40

    accuracy                           0.59        80
   macro avg       0.59      0.59      0.59        80
weighted avg       0.59      0.59      0.59        80
";"[[25 18]
 [15 22]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:2 min:15 sec
PhonemeFreq@0011@One;0;1;1;0;0;1;1;1;SVM;59.88;60.08;60.08;60.24;0.8;0.73;"              precision    recall  f1-score   support

           0       0.61      0.68      0.64        40
           1       0.64      0.57      0.61        40

    accuracy                           0.62        80
   macro avg       0.63      0.62      0.62        80
weighted avg       0.63      0.62      0.62        80
";"[[27 17]
 [13 23]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:2 min:14 sec
PhonemeFreq@0011@All;0;1;1;0;0;1;1;0;RandomForest;65.41;65.5;65.5;65.67;0.82;0.74;"              precision    recall  f1-score   support

           0       0.61      0.75      0.67        40
           1       0.68      0.53      0.59        40

    accuracy                           0.64        80
   macro avg       0.64      0.64      0.63        80
weighted avg       0.64      0.64      0.63        80
";"[[30 19]
 [10 21]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:1 min:39 sec
PhonemeFreq@0011@One;0;1;1;0;0;1;1;1;RandomForest;65.16;65.28;65.28;65.46;0.81;0.73;"              precision    recall  f1-score   support

           0       0.64      0.70      0.67        40
           1       0.67      0.60      0.63        40

    accuracy                           0.65        80
   macro avg       0.65      0.65      0.65        80
weighted avg       0.65      0.65      0.65        80
";"[[28 16]
 [12 24]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:1 min:40 sec
PhonemeFreq@0100@All;0;1;1;0;1;0;0;0;SVM;58.09;58.22;58.22;58.36;0.76;0.71;"              precision    recall  f1-score   support

           0       0.57      0.65      0.60        40
           1       0.59      0.50      0.54        40

    accuracy                           0.57        80
   macro avg       0.58      0.57      0.57        80
weighted avg       0.58      0.57      0.57        80
";"[[26 20]
 [14 20]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:2 min:14 sec
PhonemeFreq@0100@One;0;1;1;0;1;0;0;1;SVM;57.89;58.13;58.13;58.25;0.77;0.72;"              precision    recall  f1-score   support

           0       0.60      0.68      0.64        40
           1       0.63      0.55      0.59        40

    accuracy                           0.61        80
   macro avg       0.61      0.61      0.61        80
weighted avg       0.61      0.61      0.61        80
";"[[27 18]
 [13 22]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:2 min:16 sec
PhonemeFreq@0100@All;0;1;1;0;1;0;0;0;RandomForest;63.47;63.58;63.58;63.75;0.8;0.74;"              precision    recall  f1-score   support

           0       0.65      0.75      0.70        40
           1       0.71      0.60      0.65        40

    accuracy                           0.68        80
   macro avg       0.68      0.68      0.67        80
weighted avg       0.68      0.68      0.67        80
";"[[30 16]
 [10 24]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:1 min:41 sec
PhonemeFreq@0100@One;0;1;1;0;1;0;0;1;RandomForest;61.93;62.05;62.05;62.2;0.78;0.73;"              precision    recall  f1-score   support

           0       0.57      0.65      0.60        40
           1       0.59      0.50      0.54        40

    accuracy                           0.57        80
   macro avg       0.58      0.57      0.57        80
weighted avg       0.58      0.57      0.57        80
";"[[26 20]
 [14 20]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:1 min:41 sec
PhonemeFreq@0101@All;0;1;1;0;1;0;1;0;SVM;58.74;58.85;58.85;58.94;0.79;0.72;"              precision    recall  f1-score   support

           0       0.58      0.62      0.60        40
           1       0.59      0.55      0.57        40

    accuracy                           0.59        80
   macro avg       0.59      0.59      0.59        80
weighted avg       0.59      0.59      0.59        80
";"[[25 18]
 [15 22]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:2 min:15 sec
PhonemeFreq@0101@One;0;1;1;0;1;0;1;1;SVM;59.59;59.8;59.8;59.97;0.8;0.73;"              precision    recall  f1-score   support

           0       0.61      0.68      0.64        40
           1       0.64      0.57      0.61        40

    accuracy                           0.62        80
   macro avg       0.63      0.62      0.62        80
weighted avg       0.63      0.62      0.62        80
";"[[27 17]
 [13 23]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:2 min:15 sec
PhonemeFreq@0101@All;0;1;1;0;1;0;1;0;RandomForest;64.58;64.65;64.65;64.79;0.81;0.74;"              precision    recall  f1-score   support

           0       0.67      0.80      0.73        40
           1       0.75      0.60      0.67        40

    accuracy                           0.70        80
   macro avg       0.71      0.70      0.70        80
weighted avg       0.71      0.70      0.70        80
";"[[32 16]
 [ 8 24]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:1 min:40 sec
PhonemeFreq@0101@One;0;1;1;0;1;0;1;1;RandomForest;65.7;65.78;65.78;65.89;0.8;0.73;"              precision    recall  f1-score   support

           0       0.64      0.68      0.66        40
           1       0.66      0.62      0.64        40

    accuracy                           0.65        80
   macro avg       0.65      0.65      0.65        80
weighted avg       0.65      0.65      0.65        80
";"[[27 15]
 [13 25]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:1 min:38 sec
PhonemeFreq@0110@All;0;1;1;0;1;1;0;0;SVM;58.81;58.92;58.92;59.05;0.77;0.71;"              precision    recall  f1-score   support

           0       0.58      0.65      0.61        40
           1       0.60      0.53      0.56        40

    accuracy                           0.59        80
   macro avg       0.59      0.59      0.59        80
weighted avg       0.59      0.59      0.59        80
";"[[26 19]
 [14 21]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:2 min:13 sec
PhonemeFreq@0110@One;0;1;1;0;1;1;0;1;SVM;58.88;59.13;59.13;59.24;0.78;0.72;"              precision    recall  f1-score   support

           0       0.60      0.68      0.64        40
           1       0.63      0.55      0.59        40

    accuracy                           0.61        80
   macro avg       0.61      0.61      0.61        80
weighted avg       0.61      0.61      0.61        80
";"[[27 18]
 [13 22]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:2 min:14 sec
PhonemeFreq@0110@All;0;1;1;0;1;1;0;0;RandomForest;65.15;65.22;65.22;65.39;0.81;0.74;"              precision    recall  f1-score   support

           0       0.70      0.82      0.76        40
           1       0.79      0.65      0.71        40

    accuracy                           0.74        80
   macro avg       0.75      0.74      0.74        80
weighted avg       0.75      0.74      0.74        80
";"[[33 14]
 [ 7 26]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:1 min:39 sec
PhonemeFreq@0110@One;0;1;1;0;1;1;0;1;RandomForest;64.41;64.53;64.53;64.71;0.8;0.73;"              precision    recall  f1-score   support

           0       0.59      0.65      0.62        40
           1       0.61      0.55      0.58        40

    accuracy                           0.60        80
   macro avg       0.60      0.60      0.60        80
weighted avg       0.60      0.60      0.60        80
";"[[26 18]
 [14 22]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:1 min:40 sec
PhonemeFreq@0111@All;0;1;1;0;1;1;1;0;SVM;58.85;58.95;58.95;59.04;0.79;0.72;"              precision    recall  f1-score   support

           0       0.58      0.62      0.60        40
           1       0.59      0.55      0.57        40

    accuracy                           0.59        80
   macro avg       0.59      0.59      0.59        80
weighted avg       0.59      0.59      0.59        80
";"[[25 18]
 [15 22]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:2 min:14 sec
PhonemeFreq@0111@One;0;1;1;0;1;1;1;1;SVM;59.68;59.9;59.9;60.08;0.8;0.73;"              precision    recall  f1-score   support

           0       0.63      0.68      0.65        40
           1       0.65      0.60      0.62        40

    accuracy                           0.64        80
   macro avg       0.64      0.64      0.64        80
weighted avg       0.64      0.64      0.64        80
";"[[27 16]
 [13 24]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:2 min:14 sec
PhonemeFreq@0111@All;0;1;1;0;1;1;1;0;RandomForest;65.16;65.25;65.25;65.42;0.82;0.74;"              precision    recall  f1-score   support

           0       0.65      0.70      0.67        40
           1       0.68      0.62      0.65        40

    accuracy                           0.66        80
   macro avg       0.66      0.66      0.66        80
weighted avg       0.66      0.66      0.66        80
";"[[28 15]
 [12 25]]";"Sample train:[(0, 318), (1, 400)]
RandomOverSampler train:[(0, 400), (1, 400)]";;0 hour:1 min:40 sec
